KeyConsult,KeyMedecin,KeyPatient,NamePatient,FirstNamePatient,NumSecu,Age,Weight,Temperature,Tension,Diabete,Pathology,KeyTreatment
KeyConsult40982,keyMedecin15,KeyPatient44535,Name44535,FistName44535,NS40983,36.0,69.025602692774,40.67690194593628,76.9744441708171,1,Pathology95,KeyTreatment40982
KeyConsult40983,keyMedecin19,KeyPatient67695,Name67695,FistName67695,NS40984,36.0,61.306697743339384,37.41311861968361,142.56276936947032,1,Pathology16,KeyTreatment40983
KeyConsult40984,keyMedecin7,KeyPatient53295,Name53295,FistName53295,NS40985,28.0,61.51564763822138,37.36990141567453,130.3955905759709,0,Pathology25,KeyTreatment40984
KeyConsult40985,keyMedecin28,KeyPatient4682,Name4682,FistName4682,NS40986,15.0,64.68906772866754,37.37061874788043,144.96294480382733,0,Pathology54,KeyTreatment40985
KeyConsult40986,keyMedecin5,KeyPatient16524,Name16524,FistName16524,NS40987,69.0,74.46905062997308,39.96938999173487,121.1620976780646,0,Pathology78,KeyTreatment40986
KeyConsult40987,keyMedecin19,KeyPatient51969,Name51969,FistName51969,NS40988,19.0,58.025361697825005,37.49687219206901,107.75253366405771,1,Pathology25,KeyTreatment40987
KeyConsult40988,keyMedecin13,KeyPatient85134,Name85134,FistName85134,NS40989,34.0,70.92400918384902,38.525736006532966,114.42493796273808,0,Pathology70,KeyTreatment40988
KeyConsult40989,keyMedecin9,KeyPatient94827,Name94827,FistName94827,NS40990,18.0,60.63419169356749,37.584418008011404,134.8487919606595,0,Pathology48,KeyTreatment40989
KeyConsult40990,keyMedecin13,KeyPatient96333,Name96333,FistName96333,NS40991,41.0,73.63296459249425,38.42146278844838,104.85713946315481,0,Pathology70,KeyTreatment40990
KeyConsult40991,keyMedecin18,KeyPatient69946,Name69946,FistName69946,NS40992,33.0,72.96864575905288,40.6839657214213,81.42580536765409,0,Pathology92,KeyTreatment40991
KeyConsult40992,keyMedecin7,KeyPatient29571,Name29571,FistName29571,NS40993,22.0,58.333249400296815,37.58615489543864,129.90741013972735,0,Pathology17,KeyTreatment40992
KeyConsult40993,keyMedecin11,KeyPatient47221,Name47221,FistName47221,NS40994,17.0,63.50750630664058,37.58377603427368,114.36176808612355,0,Pathology55,KeyTreatment40993
KeyConsult40994,keyMedecin22,KeyPatient33067,Name33067,FistName33067,NS40995,47.0,80.18706157481674,38.45947874598278,99.71143233874825,0,Pathology67,KeyTreatment40994
KeyConsult40995,keyMedecin16,KeyPatient24909,Name24909,FistName24909,NS40996,36.0,67.36596557510644,38.43953720869422,114.03842347572335,0,Pathology70,KeyTreatment40995
KeyConsult40996,keyMedecin25,KeyPatient3113,Name3113,FistName3113,NS40997,41.0,67.84403590613921,38.61209297351675,114.22447475996738,0,Pathology66,KeyTreatment40996
KeyConsult40997,keyMedecin10,KeyPatient96552,Name96552,FistName96552,NULL,84.0,66.69034814652356,39.83650038314881,125.79738209125523,1,Pathology73,KeyTreatment40997
KeyConsult40998,keyMedecin28,KeyPatient16695,Name16695,FistName16695,NS40999,52.0,79.28515145749445,38.01540044283525,89.65715461551652,1,Pathology83,KeyTreatment40998
KeyConsult40999,keyMedecin2,KeyPatient42257,Name42257,FistName42257,NS41000,17.0,61.003174013641576,37.580531138996825,127.60282859170854,0,Pathology29,KeyTreatment40999
KeyConsult41000,keyMedecin28,KeyPatient15250,Name15250,FistName15250,NS41001,22.0,57.695548787661146,37.52908952095665,116.40274736987675,0,Pathology10,KeyTreatment41000
KeyConsult41001,keyMedecin16,KeyPatient15104,Name15104,FistName15104,NULL,12.0,57.45508825562405,37.56963374577817,148.89857847607985,0,Pathology20,KeyTreatment41001
KeyConsult41002,keyMedecin26,KeyPatient83400,Name83400,FistName83400,NS41003,31.0,56.930082292612035,37.50253622637479,113.28989673475107,0,Pathology29,KeyTreatment41002
KeyConsult41003,keyMedecin27,KeyPatient51155,Name51155,FistName51155,NS41004,18.0,59.7341869906199,37.52917467045622,79.50567571908921,0,Pathology3,KeyTreatment41003
KeyConsult41004,keyMedecin4,KeyPatient47286,Name47286,FistName47286,NS41005,66.0,67.13719496600001,39.68934752405914,125.50418414723877,1,Pathology73,KeyTreatment41004
KeyConsult41005,keyMedecin20,KeyPatient12907,Name12907,FistName12907,NS41006,17.0,56.957161810886554,37.445698059176536,98.31881075679419,0,Pathology55,KeyTreatment41005
KeyConsult41006,keyMedecin11,KeyPatient70162,Name70162,FistName70162,NS41007,Infinity,64.01437915563909,37.647731100481,108.35965188771658,0,Pathology16,KeyTreatment41006
KeyConsult41007,keyMedecin12,KeyPatient71676,Name71676,FistName71676,NS41008,14.0,66.14066995370008,37.42197081800826,90.1429549585518,0,Pathology47,KeyTreatment41007
KeyConsult41008,keyMedecin27,KeyPatient50911,Name50911,FistName50911,NS41009,20.0,62.622536129918934,37.49591968735977,91.59052451481409,0,Pathology17,KeyTreatment41008
KeyConsult41009,keyMedecin18,KeyPatient42386,Name42386,FistName42386,NS41010,22.0,56.34590548793117,37.64342664085118,106.45805792749556,0,Pathology2,KeyTreatment41009
KeyConsult41010,keyMedecin8,KeyPatient77671,Name77671,FistName77671,NS41011,37.0,66.49627870784258,38.54851739358275,102.62267518382758,0,Pathology70,KeyTreatment41010
KeyConsult41011,keyMedecin1,KeyPatient97582,Name97582,FistName97582,NS41012,21.0,58.835680281012145,37.776816741245746,91.67680449581762,0,Pathology48,KeyTreatment41011
KeyConsult41012,keyMedecin22,KeyPatient13775,Name13775,FistName13775,NS41013,14.0,57.86173332336715,37.590229788291126,167.2965914488213,0,Pathology24,KeyTreatment41012
KeyConsult41013,keyMedecin16,KeyPatient97586,Name97586,FistName97586,NS41014,69.0,61.53064075825863,39.89256848147638,123.30899310914637,0,Pathology76,KeyTreatment41013
KeyConsult41014,keyMedecin3,KeyPatient88597,Name88597,FistName88597,NS41015,22.0,56.13094707659691,37.49546126528394,144.1671452470104,0,Pathology58,KeyTreatment41014
KeyConsult41015,keyMedecin8,KeyPatient85523,Name85523,FistName85523,NS41016,40.0,77.31865845400081,40.44172451462793,79.92993344547936,0,Pathology98,KeyTreatment41015
KeyConsult41016,keyMedecin27,KeyPatient97714,Name97714,FistName97714,NS41017,35.0,77.96250791214477,40.595803463762415,78.16901002940124,0,Pathology95,KeyTreatment41016
KeyConsult41017,keyMedecin14,KeyPatient75931,Name75931,FistName75931,NS41018,80.0,74.84534802138697,39.92508313907079,121.25389481765535,0,Pathology80,KeyTreatment41017
KeyConsult41018,keyMedecin6,KeyPatient444,Name444,FistName444,NS41019,11.0,62.70274356589387,37.468323308162354,132.78223009526636,0,Pathology9,KeyTreatment41018
KeyConsult41019,keyMedecin12,KeyPatient32621,Name32621,FistName32621,NS41020,19.0,60.488214716408336,37.4319297052344,148.77076495263765,0,Pathology25,KeyTreatment41019
KeyConsult41020,keyMedecin17,KeyPatient3003,Name3003,FistName3003,NS41021,61.0,71.13084261335321,39.98303518183865,116.8505040807341,0,Pathology76,KeyTreatment41020
KeyConsult41021,keyMedecin28,KeyPatient47015,Name47015,FistName47015,NS41022,57.0,81.28711880188852,38.107270803900754,88.18679451790256,0,Pathology86,KeyTreatment41021
KeyConsult41022,keyMedecin29,KeyPatient50743,Name50743,FistName50743,NS41023,20.0,60.271041951427776,37.436179232954345,126.41044261834251,0,Pathology13,KeyTreatment41022
KeyConsult41023,keyMedecin22,KeyPatient69548,Name69548,FistName69548,NS41024,55.0,79.24859492860863,38.58499126154894,117.31833411121359,0,Pathology70,KeyTreatment41023
KeyConsult41024,keyMedecin22,KeyPatient4519,Name4519,FistName4519,NS41025,17.0,61.27378476390133,37.6106595063113,134.06381169860592,0,Pathology28,KeyTreatment41024
KeyConsult41025,keyMedecin5,KeyPatient80336,Name80336,FistName80336,NS41026,49.0,80.26632510781394,38.084542120247804,91.23463133789407,0,Pathology88,KeyTreatment41025
KeyConsult41026,keyMedecin17,KeyPatient30301,Name30301,FistName30301,NS41027,14.0,56.09387298342078,37.59265973386752,120.269895220538,0,Pathology8,KeyTreatment41026
KeyConsult41027,keyMedecin12,KeyPatient72687,Name72687,FistName72687,NS41028,18.0,55.508139629872446,37.721045959239156,120.87186923963486,0,Pathology53,KeyTreatment41027
KeyConsult41028,keyMedecin23,KeyPatient15717,Name15717,FistName15717,NS41029,22.0,61.30662430411323,37.49458457274506,107.16206364051462,0,Pathology23,KeyTreatment41028
KeyConsult41029,keyMedecin20,KeyPatient24658,Name24658,FistName24658,NS41030,23.0,61.82552076093273,37.512960112670505,108.90111565075773,0,Pathology8,KeyTreatment41029
KeyConsult41030,keyMedecin20,KeyPatient87847,Name87847,FistName87847,NS41031,33.0,74.86081566056593,40.605839004574634,77.31235697755702,1,Pathology92,KeyTreatment41030
KeyConsult41031,keyMedecin13,KeyPatient22891,Name22891,FistName22891,NS41032,45.0,77.26457113064768,37.91690573568536,91.04590342948873,1,Pathology81,KeyTreatment41031
KeyConsult41032,keyMedecin17,KeyPatient32201,Name32201,FistName32201,NS41033,17.0,57.52576555863832,37.520007989059636,113.32935499608239,0,Pathology44,KeyTreatment41032
KeyConsult41033,keyMedecin22,KeyPatient57138,Name57138,FistName57138,NS41034,19.0,58.84130026488019,37.68623251883534,104.56631406371599,0,Pathology27,KeyTreatment41033
KeyConsult41034,keyMedecin6,KeyPatient85192,Name85192,FistName85192,NS41035,27.0,64.05713898286136,37.499768822064276,147.6114822549372,0,Pathology36,KeyTreatment41034
KeyConsult41035,keyMedecin17,KeyPatient59060,Name59060,FistName59060,NS41036,80.0,64.07253408112669,39.935687230392986,120.07476892231058,0,Pathology80,KeyTreatment41035
KeyConsult41036,keyMedecin5,KeyPatient76781,Name76781,FistName76781,NS41037,25.0,59.94882882596444,37.322560625078815,95.08243856770679,0,Pathology47,KeyTreatment41036
KeyConsult41037,keyMedecin4,KeyPatient19572,Name19572,FistName19572,NS41038,13.0,63.57924850145078,37.628058211074524,106.00388620887773,0,Pathology14,KeyTreatment41037
KeyConsult41038,keyMedecin14,KeyPatient5307,Name5307,FistName5307,NS41039,17.0,61.11317254678965,37.66474656457619,106.97733368070834,0,Pathology39,KeyTreatment41038
KeyConsult41039,keyMedecin13,KeyPatient72070,Name72070,FistName72070,NS41040,27.0,62.19955004980497,37.44569684793757,150.49827631145953,1,Pathology5,KeyTreatment41039
KeyConsult41040,keyMedecin23,KeyPatient81847,Name81847,FistName81847,NS41041,14.0,58.86860048780158,37.52124857017116,81.46951593015764,0,Pathology40,KeyTreatment41040
KeyConsult41041,keyMedecin29,KeyPatient45663,Name45663,FistName45663,NS41042,13.0,65.63634285298738,37.50597077382458,78.62140798274615,0,Pathology28,KeyTreatment41041
KeyConsult41042,keyMedecin17,KeyPatient89627,Name89627,FistName89627,NS41043,18.0,60.14435217992261,37.32229799330969,120.7296316635779,0,Pathology42,KeyTreatment41042
KeyConsult41043,keyMedecin15,KeyPatient59919,Name59919,FistName59919,NS41044,21.0,56.18064344297918,37.341088025709226,123.05242235133544,0,Pathology24,KeyTreatment41043
KeyConsult41044,keyMedecin11,KeyPatient72352,Name72352,FistName72352,NS41045,3450.0,77.32240781356651,39.98622085843221,122.67706959770838,1,Pathology77,KeyTreatment41044
KeyConsult41045,keyMedecin8,KeyPatient92424,Name92424,FistName92424,NS41046,34.0,74.87602238850873,38.5571971980395,116.60084053670143,0,Pathology66,KeyTreatment41045
KeyConsult41046,keyMedecin22,KeyPatient3555,Name3555,FistName3555,NS41047,21.0,62.728192703899495,37.600714212869555,98.43797564254382,0,Pathology17,KeyTreatment41046
KeyConsult41047,keyMedecin20,KeyPatient36315,Name36315,FistName36315,NS41048,83.0,60.94103525788409,39.90194199748479,117.53729992224011,0,Pathology72,KeyTreatment41047
KeyConsult41048,keyMedecin9,KeyPatient58751,Name58751,FistName58751,NS41049,15.0,55.34787071596127,37.34915205526544,123.73677930934261,1,Pathology43,KeyTreatment41048
KeyConsult41049,keyMedecin25,KeyPatient43015,Name43015,FistName43015,NS41050,54.0,81.53522968700217,38.307999086174235,90.27875835300541,1,Pathology87,KeyTreatment41049
KeyConsult41050,keyMedecin10,KeyPatient70761,Name70761,FistName70761,NS41051,19.0,56.10377869471622,37.55474175054431,112.25888209299221,0,Pathology22,KeyTreatment41050
KeyConsult41051,keyMedecin16,KeyPatient72614,Name72614,FistName72614,NS41052,19.0,63.38525529455956,37.373488660856275,119.46824781004428,0,Pathology29,KeyTreatment41051
KeyConsult41052,keyMedecin9,KeyPatient70108,Name70108,FistName70108,NS41053,42.0,76.18361382140681,40.365399157570685,77.46077297531099,0,Pathology98,KeyTreatment41052
KeyConsult41053,keyMedecin22,KeyPatient51884,Name51884,FistName51884,NS41054,16.0,58.83501203335513,37.56870071726367,142.94834050818014,0,Pathology40,KeyTreatment41053
KeyConsult41054,keyMedecin1,KeyPatient98781,Name98781,FistName98781,NS41055,68.0,68.72197567042348,39.962337692711756,119.61668416929224,0,Pathology75,KeyTreatment41054
KeyConsult41055,keyMedecin17,KeyPatient94752,Name94752,FistName94752,NS41056,21.0,60.757388579555624,37.583967214518616,124.18510433260145,0,Pathology18,KeyTreatment41055
KeyConsult41056,keyMedecin6,KeyPatient65230,Name65230,FistName65230,NS41057,22.0,58.03383868133132,37.37351169699108,126.9752921855453,0,Pathology39,KeyTreatment41056
KeyConsult41057,keyMedecin16,KeyPatient3357,Name3357,FistName3357,NS41058,36.0,72.37533557560683,38.626005031070555,109.99941248359877,0,Pathology70,KeyTreatment41057
KeyConsult41058,keyMedecin17,KeyPatient47348,Name47348,FistName47348,NS41059,22.0,55.51968362264035,37.46791447535956,149.43442820273359,0,Pathology35,KeyTreatment41058
KeyConsult41059,keyMedecin18,KeyPatient41270,Name41270,FistName41270,NS41060,21.0,60.91281159091105,37.561564995319735,95.30731632531658,0,Pathology30,KeyTreatment41059
KeyConsult41060,keyMedecin26,KeyPatient17236,Name17236,FistName17236,NS41061,13.0,58.90558144998637,37.617561714883344,134.3904216854562,0,Pathology1,KeyTreatment41060
KeyConsult41061,keyMedecin8,KeyPatient6850,Name6850,FistName6850,NS41062,19.0,58.690727988343454,37.54299201980745,102.4324481848541,0,Pathology33,KeyTreatment41061
KeyConsult41062,keyMedecin9,KeyPatient1486,Name1486,FistName1486,NS41063,19.0,59.97987287969787,37.471771423136936,121.05727529134444,0,Pathology50,KeyTreatment41062
KeyConsult41063,keyMedecin20,KeyPatient92119,Name92119,FistName92119,NS41064,21.0,62.93197797024357,37.5497560674451,121.61815464049718,0,Pathology33,KeyTreatment41063
KeyConsult41064,keyMedecin16,KeyPatient7087,Name7087,FistName7087,NS41065,20.0,63.397196631415866,37.46062762699616,126.01237122786985,0,Pathology20,KeyTreatment41064
KeyConsult41065,keyMedecin28,KeyPatient70431,Name70431,FistName70431,NS41066,26.0,58.442476104704454,37.472584273696405,132.19616400021664,0,Pathology54,KeyTreatment41065
KeyConsult41066,keyMedecin29,KeyPatient62235,Name62235,FistName62235,NS41067,13.0,62.805913697122435,37.5514436359256,102.60256368099479,1,Pathology39,KeyTreatment41066
KeyConsult41067,keyMedecin14,KeyPatient63761,Name63761,FistName63761,NS41068,39.0,74.81483267179358,38.59821080911098,113.53851500369447,1,Pathology64,KeyTreatment41067
KeyConsult41068,keyMedecin28,KeyPatient43502,Name43502,FistName43502,NS41069,57.0,83.872661240839,37.871234527347575,94.29830568567553,1,Pathology81,KeyTreatment41068
KeyConsult41069,keyMedecin19,KeyPatient60056,Name60056,FistName60056,NS41070,22.0,57.90771137915791,37.497988704008065,126.76232225542125,0,Pathology20,KeyTreatment41069
KeyConsult41070,keyMedecin25,KeyPatient34144,Name34144,FistName34144,NS41071,53.0,78.15101792972939,38.05692046767952,88.44685570511632,1,Pathology89,KeyTreatment41070
KeyConsult41071,keyMedecin20,KeyPatient74557,Name74557,FistName74557,NS41072,28.0,66.20966984386125,37.54568065947784,91.69380688992062,0,Pathology44,KeyTreatment41071
KeyConsult41072,keyMedecin2,KeyPatient69418,Name69418,FistName69418,NS41073,23.0,60.88377844012121,37.69574800126533,112.52876222693564,0,Pathology52,KeyTreatment41072
KeyConsult41073,keyMedecin10,KeyPatient55354,Name55354,FistName55354,NS41074,73.0,66.31944690010691,40.113545753819835,123.6301460418409,0,Pathology74,KeyTreatment41073
KeyConsult41074,keyMedecin6,KeyPatient99923,Name99923,FistName99923,NS41075,40.0,85.44514470663083,38.63120543409791,117.14292181556674,0,Pathology62,KeyTreatment41074
KeyConsult41075,keyMedecin9,KeyPatient49137,Name49137,FistName49137,NS41076,20.0,57.96261335737399,37.51884873008815,117.56622548067263,0,Pathology57,KeyTreatment41075
KeyConsult41076,keyMedecin29,KeyPatient76040,Name76040,FistName76040,NS41077,9.0,63.09366077161437,37.60256112099953,122.58582554259411,0,Pathology21,KeyTreatment41076
KeyConsult41077,keyMedecin12,KeyPatient39861,Name39861,FistName39861,NS41078,24.0,57.61753805959456,37.31097451608364,98.51374752454204,0,Pathology58,KeyTreatment41077
KeyConsult41078,keyMedecin3,KeyPatient46720,Name46720,FistName46720,NS41079,23.0,60.68941262574215,37.374559504100525,105.81228755546805,0,Pathology46,KeyTreatment41078
KeyConsult41079,keyMedecin6,KeyPatient28580,Name28580,FistName28580,NS41080,20.0,59.026042489881334,37.573059128489774,125.2328311293976,0,Pathology58,KeyTreatment41079
KeyConsult41080,keyMedecin6,KeyPatient11340,Name11340,FistName11340,NS41081,52.0,81.8071592263148,40.60959243241633,78.18834496160231,0,Pathology96,KeyTreatment41080
KeyConsult41081,keyMedecin29,KeyPatient44021,Name44021,FistName44021,NS41082,22.0,60.35886481325118,37.53030183413548,114.78453431102795,0,Pathology43,KeyTreatment41081
KeyConsult41082,keyMedecin21,KeyPatient83808,Name83808,FistName83808,NS41083,44.0,82.16469618795554,38.07311200574078,89.90324047000082,1,Pathology82,KeyTreatment41082
KeyConsult41083,keyMedecin17,KeyPatient50004,Name50004,FistName50004,NS41084,19.0,59.66453780209001,37.485906532574596,117.82532649243291,0,Pathology3,KeyTreatment41083
KeyConsult41084,keyMedecin7,KeyPatient15580,Name15580,FistName15580,NS41085,43.0,71.0563615687911,38.53189577555324,101.27721509246733,0,Pathology68,KeyTreatment41084
KeyConsult41085,keyMedecin3,KeyPatient58246,Name58246,FistName58246,NS41086,21.0,61.978598710724334,37.450274890780506,133.02927427244293,0,Pathology15,KeyTreatment41085
KeyConsult41086,keyMedecin16,KeyPatient37168,Name37168,FistName37168,NS41087,43.0,82.51225758287683,37.921169445887365,87.38760823957274,1,Pathology88,KeyTreatment41086
KeyConsult41087,keyMedecin16,KeyPatient82523,Name82523,FistName82523,NS41088,13.0,61.08034640300106,37.59765068820167,133.670609610971,0,Pathology42,KeyTreatment41087
KeyConsult41088,keyMedecin20,KeyPatient84246,Name84246,FistName84246,NS41089,16.0,56.058967050436074,37.497367290696886,108.08323280200766,0,Pathology31,KeyTreatment41088
KeyConsult41089,keyMedecin16,KeyPatient68594,Name68594,FistName68594,NS41090,45.0,66.00487946122723,38.43369903275469,105.6180018850993,0,Pathology70,KeyTreatment41089
KeyConsult41090,keyMedecin11,KeyPatient68683,Name68683,FistName68683,NS41091,20.0,59.37842252629184,37.35394950882599,139.21488141363702,0,Pathology58,KeyTreatment41090
KeyConsult41091,keyMedecin2,KeyPatient38226,Name38226,FistName38226,NS41092,31.0,71.2356791700807,38.53896136641879,110.08296653913119,0,Pathology65,KeyTreatment41091
KeyConsult41092,keyMedecin25,KeyPatient40212,Name40212,FistName40212,NS41093,16.0,58.70895222364013,37.503507722947425,77.73498513760292,1,Pathology12,KeyTreatment41092
KeyConsult41093,keyMedecin3,KeyPatient6808,Name6808,FistName6808,NS41094,75.0,63.68335261829861,39.848706300344844,116.50191732973747,0,Pathology72,KeyTreatment41093
KeyConsult41094,keyMedecin14,KeyPatient15734,Name15734,FistName15734,NS41095,41.0,68.6385234157676,38.35953078604262,103.80321317025015,0,Pathology68,KeyTreatment41094
KeyConsult41095,keyMedecin12,KeyPatient30847,Name30847,FistName30847,NS41096,18.0,60.863974818219894,37.33574147933032,139.57350801091232,0,Pathology42,KeyTreatment41095
KeyConsult41096,keyMedecin14,KeyPatient66208,Name66208,FistName66208,NS41097,21.0,61.58831956688941,37.43713206552087,141.25078896892956,0,Pathology46,KeyTreatment41096
KeyConsult41097,keyMedecin20,KeyPatient77459,Name77459,FistName77459,NS41098,56.0,80.16585798482282,37.890194212675205,89.00190799374768,0,Pathology81,KeyTreatment41097
KeyConsult41098,keyMedecin13,KeyPatient26558,Name26558,FistName26558,NS41099,19.0,64.60328413705683,37.56966798177031,98.90046320405078,0,Pathology21,KeyTreatment41098
KeyConsult41099,keyMedecin9,KeyPatient32601,Name32601,FistName32601,NS41100,44.0,77.00607696783085,40.59680295320593,78.15730215078804,0,Pathology96,KeyTreatment41099
KeyConsult41100,keyMedecin11,KeyPatient72590,Name72590,FistName72590,NS41101,18.0,57.90618680734477,37.455030763053074,105.56388143086564,0,Pathology6,KeyTreatment41100
KeyConsult41101,keyMedecin7,KeyPatient54281,Name54281,FistName54281,NS41102,20.0,57.518394564004645,37.49969055963089,126.16912983667969,0,Pathology59,KeyTreatment41101
KeyConsult41102,keyMedecin22,KeyPatient83561,Name83561,FistName83561,NS41103,22.0,60.67838766939729,37.471282528219426,120.51629413669112,0,Pathology35,KeyTreatment41102
KeyConsult41103,keyMedecin10,KeyPatient97832,Name97832,FistName97832,NS41104,36.0,79.03852188788638,38.48728878075285,116.2630904988962,0,Pathology69,KeyTreatment41103
KeyConsult41104,keyMedecin26,KeyPatient41635,Name41635,FistName41635,NS41105,51.0,83.34108030604588,38.13322739593699,89.83025066634535,0,Pathology86,KeyTreatment41104
KeyConsult41105,keyMedecin27,KeyPatient75024,Name75024,FistName75024,NS41106,63.0,73.54394479332764,39.842702575303946,125.53802763042142,0,Pathology71,KeyTreatment41105
KeyConsult41106,keyMedecin7,KeyPatient74580,Name74580,FistName74580,NS41107,36.0,78.92409718749668,40.33135536203088,77.54555804738057,1,Pathology93,KeyTreatment41106
KeyConsult41107,keyMedecin19,KeyPatient23089,Name23089,FistName23089,NS41108,14.0,61.33286142049475,37.43284993740345,114.97902156056931,0,Pathology53,KeyTreatment41107
KeyConsult41108,keyMedecin20,KeyPatient7326,Name7326,FistName7326,NS41109,37.0,69.4411857511144,38.41355220571047,109.1956224185942,0,Pathology64,KeyTreatment41108
KeyConsult41109,keyMedecin27,KeyPatient63005,Name63005,FistName63005,NS41110,15.0,57.65370667930925,37.38281172338948,137.22601859335668,0,Pathology49,KeyTreatment41109
KeyConsult41110,keyMedecin26,KeyPatient33210,Name33210,FistName33210,NS41111,17.0,59.48727527406521,37.646376743889945,121.37517590502725,0,Pathology31,KeyTreatment41110
KeyConsult41111,keyMedecin5,KeyPatient62317,Name62317,FistName62317,NS41112,20.0,60.610618663470945,37.76495455773834,138.13028249891488,0,Pathology31,KeyTreatment41111
KeyConsult41112,keyMedecin16,KeyPatient43725,Name43725,FistName43725,NS41113,12.0,66.05813178580046,37.35713374907432,114.04395602058989,0,Pathology54,KeyTreatment41112
KeyConsult41113,keyMedecin8,KeyPatient71309,Name71309,FistName71309,NS41114,17.0,58.555331593788175,37.507138736472314,95.08204953200861,1,Pathology6,KeyTreatment41113
KeyConsult41114,keyMedecin29,KeyPatient18364,Name18364,FistName18364,NS41115,12.0,61.90687751741671,37.32842796247545,120.35751087417053,0,Pathology48,KeyTreatment41114
KeyConsult41115,keyMedecin18,KeyPatient6823,Name6823,FistName6823,NS41116,17.0,52.696064735952916,37.31768968447853,134.28386569250148,1,Pathology9,KeyTreatment41115
KeyConsult41116,keyMedecin2,KeyPatient87929,Name87929,FistName87929,NS41117,46.0,71.79572200581165,38.46232948772762,115.88004193341098,1,Pathology69,KeyTreatment41116
