KeyConsult,KeyMedecin,KeyPatient,NamePatient,FirstNamePatient,NumSecu,Age,Weight,Temperature,Tension,Diabete,Pathology,KeyTreatment
KeyConsult8218,keyMedecin4,KeyPatient53836,Name53836,FistName53836,NS08219,19.0,60.669390931966916,37.492749648096755,104.26714823691069,0,Pathology42,KeyTreatment8218
KeyConsult8219,keyMedecin4,KeyPatient5397,Name5397,FistName5397,NS08220,33.0,75.29010741704083,40.470754610586795,76.89481825269226,0,Pathology91,KeyTreatment8219
KeyConsult8220,keyMedecin10,KeyPatient55619,Name55619,FistName55619,NS08221,17.0,58.6757142661657,37.49415855966607,106.20368643595316,1,Pathology38,KeyTreatment8220
KeyConsult8221,keyMedecin7,KeyPatient29468,Name29468,FistName29468,NS08222,22.0,55.74403421377096,37.564636794252266,117.39910253185454,1,Pathology32,KeyTreatment8221
KeyConsult8222,keyMedecin10,KeyPatient21521,Name21521,FistName21521,NS08223,71.0,75.45074616935167,39.887750421301114,119.31855498191416,0,Pathology79,KeyTreatment8222
KeyConsult8223,keyMedecin2,KeyPatient74886,Name74886,FistName74886,NS08224,69.0,69.06835483071245,40.19339605490303,122.99061353181284,0,Pathology77,KeyTreatment8223
KeyConsult8224,keyMedecin19,KeyPatient47004,Name47004,FistName47004,NS08225,47.0,83.9072803211045,37.848218099477954,89.87053303941475,1,Pathology85,KeyTreatment8224
KeyConsult8225,keyMedecin26,KeyPatient95738,Name95738,FistName95738,NS08226,22.0,59.23055260319816,37.43483067438143,121.93672013104346,0,Pathology56,KeyTreatment8225
KeyConsult8226,keyMedecin1,KeyPatient76116,Name76116,FistName76116,NS08227,47.0,75.40254035051332,38.500376753444115,109.94576642447919,1,Pathology68,KeyTreatment8226
KeyConsult8227,keyMedecin20,KeyPatient13751,Name13751,FistName13751,NS08228,33.0,77.904991377832,38.09283268427865,89.37124804909546,1,Pathology88,KeyTreatment8227
KeyConsult8228,keyMedecin5,KeyPatient30400,Name30400,FistName30400,NS08229,41.0,73.801911016059,38.39484234371776,106.93078427038795,0,Pathology64,KeyTreatment8228
KeyConsult8229,keyMedecin21,KeyPatient48611,Name48611,FistName48611,NS08230,21.0,57.37137369877548,37.49480683944729,148.66415402867935,0,Pathology45,KeyTreatment8229
KeyConsult8230,keyMedecin18,KeyPatient60155,Name60155,FistName60155,NS08231,17.0,63.284375112858264,37.41223064214787,104.60493154407465,0,Pathology19,KeyTreatment8230
KeyConsult8231,keyMedecin29,KeyPatient76189,Name76189,FistName76189,NS08232,19.0,53.09264534139434,37.246496577145486,80.58216543412004,0,Pathology21,KeyTreatment8231
KeyConsult8232,keyMedecin24,KeyPatient27863,Name27863,FistName27863,NS08233,20.0,56.76249837897417,37.46522644872707,122.75142657818452,0,Pathology22,KeyTreatment8232
KeyConsult8233,keyMedecin25,KeyPatient53665,Name53665,FistName53665,NS08234,38.0,81.42622648884796,38.519564734046334,116.27727457063462,0,Pathology62,KeyTreatment8233
KeyConsult8234,keyMedecin16,KeyPatient50383,Name50383,FistName50383,NS08235,20.0,58.226231144514955,37.37934748896745,125.51028643323276,0,Pathology9,KeyTreatment8234
KeyConsult8235,keyMedecin27,KeyPatient6414,Name6414,FistName6414,NS08236,86.0,67.42834168203458,39.84324124731922,122.08441301894223,0,Pathology77,KeyTreatment8235
KeyConsult8236,keyMedecin21,KeyPatient73691,Name73691,FistName73691,NS08237,54.0,80.37878287970261,37.96282818503104,88.27879007225523,0,Pathology88,KeyTreatment8236
KeyConsult8237,keyMedecin20,KeyPatient78366,Name78366,FistName78366,NS08238,20.0,60.15337651745572,37.553131616289335,102.47241468136097,0,Pathology24,KeyTreatment8237
KeyConsult8238,keyMedecin18,KeyPatient20243,Name20243,FistName20243,NS08239,50.0,83.23238230726986,38.129739830513145,89.94772349307159,0,Pathology84,KeyTreatment8238
KeyConsult8239,keyMedecin25,KeyPatient45424,Name45424,FistName45424,NS08240,18.0,56.143457039050936,37.4005408754747,160.3418499481831,0,Pathology12,KeyTreatment8239
KeyConsult8240,keyMedecin18,KeyPatient88200,Name88200,FistName88200,NS08241,16.0,65.23245161663004,37.49930150069839,108.00394812555369,0,Pathology55,KeyTreatment8240
KeyConsult8241,keyMedecin17,KeyPatient27158,Name27158,FistName27158,NS08242,22.0,62.34106361794012,37.40186151597816,96.68708183265854,0,Pathology49,KeyTreatment8241
KeyConsult8242,keyMedecin17,KeyPatient75108,Name75108,FistName75108,NS08243,16.0,56.8302831983189,37.56843263712615,140.13466871165332,0,Pathology52,KeyTreatment8242
KeyConsult8243,keyMedecin1,KeyPatient51178,Name51178,FistName51178,NS08244,12.0,60.666146032093096,37.32170610672244,132.5085693425473,0,Pathology29,KeyTreatment8243
KeyConsult8244,keyMedecin18,KeyPatient73358,Name73358,FistName73358,NS08245,13.0,60.28992975816366,37.4474524611404,123.51576434928748,0,Pathology15,KeyTreatment8244
KeyConsult8245,keyMedecin18,KeyPatient16760,Name16760,FistName16760,NS08246,16.0,57.92732108789365,37.5573513258549,128.13827497296805,0,Pathology11,KeyTreatment8245
KeyConsult8246,keyMedecin3,KeyPatient60287,Name60287,FistName60287,NS08247,18.0,60.01075635955614,37.51118443361411,76.51596220575918,1,Pathology29,KeyTreatment8246
KeyConsult8247,keyMedecin4,KeyPatient97088,Name97088,FistName97088,NS08248,70.0,71.46564066466561,40.071396447345236,118.88822132294796,0,Pathology79,KeyTreatment8247
KeyConsult8248,keyMedecin6,KeyPatient97358,Name97358,FistName97358,NS08249,53.0,82.19126319861677,37.95434965727062,90.6150564735192,0,Pathology82,KeyTreatment8248
KeyConsult8249,keyMedecin19,KeyPatient99239,Name99239,FistName99239,NS08250,47.0,77.94082062328087,38.62252562172258,120.45335800968762,0,Pathology70,KeyTreatment8249
KeyConsult8250,keyMedecin15,KeyPatient62458,Name62458,FistName62458,NS08251,48.0,78.00948690581957,38.49221985881072,101.77110603528065,0,Pathology64,KeyTreatment8250
KeyConsult8251,keyMedecin29,KeyPatient30307,Name30307,FistName30307,NS08252,14.0,56.84629359796212,37.5094387157806,118.58585320873576,0,Pathology37,KeyTreatment8251
KeyConsult8252,keyMedecin24,KeyPatient52960,Name52960,FistName52960,NS08253,30.0,60.56234276445037,37.41820442638745,138.9039012171806,0,Pathology54,KeyTreatment8252
KeyConsult8253,keyMedecin16,KeyPatient37140,Name37140,FistName37140,NS08254,16.0,63.572817048946355,37.53665714592079,116.98799603887893,0,Pathology57,KeyTreatment8253
KeyConsult8254,keyMedecin2,KeyPatient38567,Name38567,FistName38567,NS08255,22.0,62.40653766685571,37.62872423489154,128.08129650715034,0,Pathology41,KeyTreatment8254
KeyConsult8255,keyMedecin24,KeyPatient75438,Name75438,FistName75438,NS08256,73.0,68.22630893687797,40.02629060315351,118.38462596331195,0,Pathology75,KeyTreatment8255
KeyConsult8256,keyMedecin1,KeyPatient18075,Name18075,FistName18075,NS08257,35.0,64.30693306858329,38.45480101733985,109.98296263150978,0,Pathology70,KeyTreatment8256
KeyConsult8257,keyMedecin20,KeyPatient65580,Name65580,FistName65580,NS08258,76.0,69.27657870835793,40.20403785682929,123.83570652833914,0,Pathology79,KeyTreatment8257
KeyConsult8258,keyMedecin8,KeyPatient76568,Name76568,FistName76568,NS08259,22.0,59.90012731085967,37.38165962329935,134.10696386295788,0,Pathology4,KeyTreatment8258
KeyConsult8259,keyMedecin8,KeyPatient31146,Name31146,FistName31146,NS08260,51.0,77.88720269989486,37.80778801516678,88.723484170152,1,Pathology88,KeyTreatment8259
KeyConsult8260,keyMedecin26,KeyPatient68611,Name68611,FistName68611,NS08261,14.0,58.19304332603065,37.720451008666835,101.6885331935406,0,Pathology50,KeyTreatment8260
KeyConsult8261,keyMedecin16,KeyPatient15570,Name15570,FistName15570,NS08262,50.0,82.76469942161579,38.44346527790741,107.76446596178103,0,Pathology64,KeyTreatment8261
KeyConsult8262,keyMedecin17,KeyPatient78582,Name78582,FistName78582,NS08263,24.0,63.17123794291478,37.58110020460741,112.13257646993448,0,Pathology28,KeyTreatment8262
KeyConsult8263,keyMedecin3,KeyPatient3360,Name3360,FistName3360,NS08264,24.0,62.27614624826733,37.4615090405262,104.41586453739357,0,Pathology48,KeyTreatment8263
KeyConsult8264,keyMedecin15,KeyPatient46382,Name46382,FistName46382,NS08265,18.0,59.417114602753216,37.42297892440291,128.40169003187142,0,Pathology59,KeyTreatment8264
KeyConsult8265,keyMedecin29,KeyPatient96355,Name96355,FistName96355,NS08266,17.0,54.9800589492143,37.61815067754866,113.52395400459363,0,Pathology18,KeyTreatment8265
KeyConsult8266,keyMedecin19,KeyPatient58998,Name58998,FistName58998,NS08267,22.0,59.48847978390856,37.61849547074391,98.32674917341718,0,Pathology41,KeyTreatment8266
KeyConsult8267,keyMedecin15,KeyPatient70490,Name70490,FistName70490,NS08268,14.0,61.08835452090861,37.40411347677451,139.49998897159244,0,Pathology51,KeyTreatment8267
KeyConsult8268,keyMedecin24,KeyPatient60196,Name60196,FistName60196,NS08269,25.0,60.39369951067487,37.433303002277796,118.20655517148325,0,Pathology53,KeyTreatment8268
KeyConsult8269,keyMedecin13,KeyPatient61965,Name61965,FistName61965,NULL,14.0,61.24463059175441,37.52598229491722,118.29684645618252,0,Pathology44,KeyTreatment8269
KeyConsult8270,keyMedecin19,KeyPatient4928,Name4928,FistName4928,NS08271,23.0,60.785588828090276,37.62640756946518,107.38993858608366,0,Pathology32,KeyTreatment8270
KeyConsult8271,keyMedecin22,KeyPatient60839,Name60839,FistName60839,NS08272,24.0,58.66353596913814,37.60859918486535,125.67328055024173,0,Pathology4,KeyTreatment8271
KeyConsult8272,keyMedecin2,KeyPatient20586,Name20586,FistName20586,NS08273,31.0,60.96005484758903,37.40860445748636,141.88838109138598,0,Pathology49,KeyTreatment8272
KeyConsult8273,keyMedecin23,KeyPatient13999,Name13999,FistName13999,NS08274,21.0,57.56191335933933,37.48301338661657,85.1861715685284,0,Pathology51,KeyTreatment8273
KeyConsult8274,keyMedecin27,KeyPatient42393,Name42393,FistName42393,NS08275,74.0,62.086459321506936,40.06152783508319,122.05061468005962,1,Pathology80,KeyTreatment8274
KeyConsult8275,keyMedecin16,KeyPatient86193,Name86193,FistName86193,NS08276,35.0,68.14054270111717,40.36773542340843,81.61527992897967,0,Pathology96,KeyTreatment8275
KeyConsult8276,keyMedecin6,KeyPatient95046,Name95046,FistName95046,NS08277,34.0,82.86823227625398,38.41034238043458,106.65801992606757,0,Pathology65,KeyTreatment8276
KeyConsult8277,keyMedecin7,KeyPatient78876,Name78876,FistName78876,NS08278,58.0,82.95026011489855,37.8981980450389,91.25917281806701,0,Pathology84,KeyTreatment8277
KeyConsult8278,keyMedecin1,KeyPatient14185,Name14185,FistName14185,NS08279,21.0,56.61390848974596,37.38894377995387,104.18109505552489,0,Pathology32,KeyTreatment8278
KeyConsult8279,keyMedecin27,KeyPatient33852,Name33852,FistName33852,NS08280,28.0,59.31502125456211,37.66951640765053,144.42305219627528,0,Pathology34,KeyTreatment8279
KeyConsult8280,keyMedecin2,KeyPatient56059,Name56059,FistName56059,NS08281,28.0,74.07027214947537,40.42143740451299,81.09415410517087,0,Pathology93,KeyTreatment8280
KeyConsult8281,keyMedecin27,KeyPatient23103,Name23103,FistName23103,NS08282,22.0,58.76542828491087,37.738916447250716,89.84267761966751,0,Pathology16,KeyTreatment8281
KeyConsult8282,keyMedecin26,KeyPatient62859,Name62859,FistName62859,NS08283,24.0,56.725742163469036,37.49853924515945,56.52072010531969,0,Pathology18,KeyTreatment8282
KeyConsult8283,keyMedecin9,KeyPatient62670,Name62670,FistName62670,NS08284,20.0,62.240337984005876,37.273150762488335,111.67523627565991,0,Pathology57,KeyTreatment8283
KeyConsult8284,keyMedecin23,KeyPatient32793,Name32793,FistName32793,NS08285,32.0,58.16624410880369,37.36932602025981,154.46343300750345,0,Pathology45,KeyTreatment8284
KeyConsult8285,keyMedecin27,KeyPatient33404,Name33404,FistName33404,NS08286,14.0,64.59638534240516,37.5302110623054,117.34443614965333,0,Pathology35,KeyTreatment8285
KeyConsult8286,keyMedecin16,KeyPatient59983,Name59983,FistName59983,NS08287,42.0,81.23154297429335,38.18796855438056,89.5780531514917,1,Pathology84,KeyTreatment8286
KeyConsult8287,keyMedecin26,KeyPatient99753,Name99753,FistName99753,NS08288,74.0,72.2462449073791,39.99718239632298,115.23729024487602,0,Pathology80,KeyTreatment8287
KeyConsult8288,keyMedecin14,KeyPatient51410,Name51410,FistName51410,NS08289,44.0,80.7235580565132,37.83425446299655,92.25509281001469,0,Pathology86,KeyTreatment8288
KeyConsult8289,keyMedecin9,KeyPatient26129,Name26129,FistName26129,NS08290,44.0,75.27518788272987,38.49965619776441,98.91238755646884,0,Pathology68,KeyTreatment8289
KeyConsult8290,keyMedecin3,KeyPatient60813,Name60813,FistName60813,NS08291,19.0,60.708702605351924,37.406912249660486,107.81500850334076,0,Pathology41,KeyTreatment8290
KeyConsult8291,keyMedecin26,KeyPatient81027,Name81027,FistName81027,NS08292,20.0,57.371495242979094,37.5431598096496,79.96800904180195,0,Pathology19,KeyTreatment8291
KeyConsult8292,keyMedecin5,KeyPatient81593,Name81593,FistName81593,NS08293,2250.0,83.51845211759874,40.740266359266755,81.48467259031229,0,Pathology99,KeyTreatment8292
KeyConsult8293,keyMedecin19,KeyPatient1391,Name1391,FistName1391,NS08294,22.0,60.627744526353915,37.7054716748037,114.41610508483284,1,Pathology37,KeyTreatment8293
KeyConsult8294,keyMedecin7,KeyPatient12934,Name12934,FistName12934,NS08295,58.0,83.03481458018436,37.9869862333145,88.50919735650834,0,Pathology86,KeyTreatment8294
KeyConsult8295,keyMedecin4,KeyPatient98210,Name98210,FistName98210,NS08296,56.0,81.63502069463362,38.06548615178864,91.45319563348389,0,Pathology81,KeyTreatment8295
KeyConsult8296,keyMedecin28,KeyPatient88985,Name88985,FistName88985,NS08297,23.0,60.6509211187312,37.74392875069308,102.51751085368417,0,Pathology46,KeyTreatment8296
KeyConsult8297,keyMedecin16,KeyPatient66319,Name66319,FistName66319,NS08298,43.0,73.97417301888512,40.61356614691132,79.3455447395142,0,Pathology92,KeyTreatment8297
KeyConsult8298,keyMedecin7,KeyPatient97339,Name97339,FistName97339,NS08299,36.0,76.0624588719942,38.49171507612575,105.7805543297354,0,Pathology64,KeyTreatment8298
KeyConsult8299,keyMedecin9,KeyPatient9893,Name9893,FistName9893,NS08300,16.0,62.138855756299996,37.453038131377276,124.10997883988422,0,Pathology12,KeyTreatment8299
KeyConsult8300,keyMedecin29,KeyPatient75172,Name75172,FistName75172,NS08301,41.0,73.24696065529399,40.46784387586835,84.51815075272758,1,Pathology96,KeyTreatment8300
KeyConsult8301,keyMedecin22,KeyPatient95624,Name95624,FistName95624,NS08302,17.0,64.45411975336663,37.38583595394636,155.658562966662,0,Pathology26,KeyTreatment8301
KeyConsult8302,keyMedecin15,KeyPatient4205,Name4205,FistName4205,NS08303,75.0,68.11913453614856,40.1158487320521,113.65427446868026,1,Pathology79,KeyTreatment8302
KeyConsult8303,keyMedecin29,KeyPatient76,Name76,FistName76,NS08304,23.0,53.79844618400687,37.44943543066328,129.5116213957,0,Pathology58,KeyTreatment8303
KeyConsult8304,keyMedecin3,KeyPatient77913,Name77913,FistName77913,NS08305,36.0,73.9376783514291,38.50894551907668,112.99316003327745,1,Pathology70,KeyTreatment8304
KeyConsult8305,keyMedecin4,KeyPatient87457,Name87457,FistName87457,NS08306,39.0,66.80339046447305,38.4379631517621,104.45970027424379,0,Pathology66,KeyTreatment8305
KeyConsult8306,keyMedecin21,KeyPatient71488,Name71488,FistName71488,NS08307,22.0,58.018633240099064,37.48035878600035,91.29632990981302,0,Pathology51,KeyTreatment8306
KeyConsult8307,keyMedecin23,KeyPatient57719,Name57719,FistName57719,NS08308,18.0,55.41072944728651,37.46688881423774,135.5731510029444,0,Pathology37,KeyTreatment8307
KeyConsult8308,keyMedecin22,KeyPatient61999,Name61999,FistName61999,NS08309,Infinity,59.7822854049843,37.570107530004016,109.01131070043448,0,Pathology16,KeyTreatment8308
KeyConsult8309,keyMedecin18,KeyPatient85359,Name85359,FistName85359,NS08310,17.0,57.05034699463017,37.45991697948555,88.9937592513205,0,Pathology19,KeyTreatment8309
KeyConsult8310,keyMedecin24,KeyPatient97295,Name97295,FistName97295,NS08311,16.0,62.51551044076393,37.65750503955847,111.05769287239258,0,Pathology43,KeyTreatment8310
KeyConsult8311,keyMedecin5,KeyPatient70880,Name70880,FistName70880,NS08312,11.0,60.44098519603299,37.708289687166946,90.43501433496101,0,Pathology54,KeyTreatment8311
KeyConsult8312,keyMedecin18,KeyPatient58030,Name58030,FistName58030,NS08313,850.0,55.51619772513315,37.64132969223685,113.49682597320084,0,Pathology33,KeyTreatment8312
KeyConsult8313,keyMedecin2,KeyPatient90502,Name90502,FistName90502,NS08314,10.0,62.806257189850314,37.50647656199832,142.44594345542774,0,Pathology46,KeyTreatment8313
KeyConsult8314,keyMedecin2,KeyPatient16618,Name16618,FistName16618,NS08315,48.0,75.87611231305715,40.285348988659585,80.51359254707461,0,Pathology95,KeyTreatment8314
KeyConsult8315,keyMedecin20,KeyPatient33232,Name33232,FistName33232,NS08316,13.0,67.10998512280727,37.78814171287085,81.45076900842926,0,Pathology29,KeyTreatment8315
KeyConsult8316,keyMedecin26,KeyPatient31935,Name31935,FistName31935,NS08317,20.0,56.416094110735735,37.50033857264796,132.82273753838737,0,Pathology45,KeyTreatment8316
KeyConsult8317,keyMedecin16,KeyPatient76274,Name76274,FistName76274,NS08318,64.0,67.50175112396637,39.95487497758886,130.59161291919528,0,Pathology72,KeyTreatment8317
KeyConsult8318,keyMedecin27,KeyPatient84675,Name84675,FistName84675,NS08319,22.0,60.71782356670125,37.54607035788061,131.7753867596091,0,Pathology33,KeyTreatment8318
KeyConsult8319,keyMedecin12,KeyPatient6876,Name6876,FistName6876,NS08320,44.0,73.11349468301272,37.99915717544639,90.93799778896835,0,Pathology82,KeyTreatment8319
KeyConsult8320,keyMedecin11,KeyPatient57779,Name57779,FistName57779,NS08321,19.0,56.24916436843122,37.41054293378309,118.00848633089079,0,Pathology31,KeyTreatment8320
KeyConsult8321,keyMedecin24,KeyPatient52045,Name52045,FistName52045,NS08322,20.0,58.365269155508656,37.43186405024567,122.16133911326314,0,Pathology15,KeyTreatment8321
KeyConsult8322,keyMedecin12,KeyPatient69622,Name69622,FistName69622,NS08323,38.0,72.93263255789813,38.4644843485705,115.28728209866033,0,Pathology65,KeyTreatment8322
KeyConsult8323,keyMedecin7,KeyPatient97029,Name97029,FistName97029,NS08324,21.0,57.84622795592997,37.63736050643761,112.05630517565021,0,Pathology40,KeyTreatment8323
KeyConsult8324,keyMedecin24,KeyPatient40734,Name40734,FistName40734,NS08325,24.0,58.32801061125326,37.364508273715224,104.02122239821874,0,Pathology48,KeyTreatment8324
KeyConsult8325,keyMedecin25,KeyPatient80791,Name80791,FistName80791,NS08326,19.0,52.349877113790406,37.434606948854096,115.1374261384313,0,Pathology33,KeyTreatment8325
KeyConsult8326,keyMedecin26,KeyPatient25601,Name25601,FistName25601,NS08327,23.0,57.68367851777891,37.46592322046627,110.32545113412505,1,Pathology1,KeyTreatment8326
KeyConsult8327,keyMedecin24,KeyPatient17487,Name17487,FistName17487,NS08328,32.0,77.4897825329132,40.56585939998151,81.13845403416138,1,Pathology99,KeyTreatment8327
KeyConsult8328,keyMedecin24,KeyPatient7235,Name7235,FistName7235,NS08329,24.0,60.535100715457304,37.541796775222316,127.49308532858716,0,Pathology10,KeyTreatment8328
KeyConsult8329,keyMedecin28,KeyPatient90513,Name90513,FistName90513,NS08330,59.0,78.06316262034369,37.97656281121707,87.2126589331917,1,Pathology90,KeyTreatment8329
KeyConsult8330,keyMedecin13,KeyPatient21441,Name21441,FistName21441,NS08331,17.0,60.672267409009734,37.41165228715018,126.3680829298659,0,Pathology16,KeyTreatment8330
KeyConsult8331,keyMedecin28,KeyPatient31887,Name31887,FistName31887,NS08332,22.0,60.227219217885086,37.52274052341749,82.15514021554847,0,Pathology6,KeyTreatment8331
KeyConsult8332,keyMedecin24,KeyPatient52288,Name52288,FistName52288,NS08333,24.0,61.36323747154208,37.371263918567685,103.4155619237266,0,Pathology41,KeyTreatment8332
KeyConsult8333,keyMedecin7,KeyPatient55426,Name55426,FistName55426,NS08334,57.0,78.69522839874112,37.88024069290325,92.23455452262743,0,Pathology90,KeyTreatment8333
KeyConsult8334,keyMedecin9,KeyPatient31949,Name31949,FistName31949,NS08335,73.0,70.97315380761204,40.06485498878695,119.73096885056167,0,Pathology77,KeyTreatment8334
KeyConsult8335,keyMedecin21,KeyPatient35843,Name35843,FistName35843,NS08336,28.0,58.46415094044982,37.35663015126616,72.80811997080778,0,Pathology37,KeyTreatment8335
KeyConsult8336,keyMedecin19,KeyPatient75116,Name75116,FistName75116,NS08337,70.0,82.88797447452532,38.02975662599949,91.88481158269259,1,Pathology82,KeyTreatment8336
KeyConsult8337,keyMedecin29,KeyPatient9256,Name9256,FistName9256,NS08338,48.0,80.19546674157668,38.038578713590475,88.48736909943835,1,Pathology85,KeyTreatment8337
KeyConsult8338,keyMedecin5,KeyPatient53086,Name53086,FistName53086,NS08339,25.0,61.65036793797898,37.59369410055811,78.06307335629847,0,Pathology1,KeyTreatment8338
KeyConsult8339,keyMedecin15,KeyPatient97951,Name97951,FistName97951,NS08340,51.0,80.34836060585401,38.05127301429803,91.8028005301197,1,Pathology90,KeyTreatment8339
KeyConsult8340,keyMedecin1,KeyPatient65108,Name65108,FistName65108,NS08341,15.0,59.50437946909435,37.538810320380705,98.41488072946252,0,Pathology46,KeyTreatment8340
KeyConsult8341,keyMedecin26,KeyPatient27672,Name27672,FistName27672,NS08342,48.0,78.10269785484054,37.877672038364835,91.57910607712698,1,Pathology82,KeyTreatment8341
KeyConsult8342,keyMedecin3,KeyPatient9383,Name9383,FistName9383,NS08343,40.0,72.76251266760559,38.55272424823244,101.84608256601472,0,Pathology69,KeyTreatment8342
KeyConsult8343,keyMedecin25,KeyPatient44968,Name44968,FistName44968,NS08344,25.0,56.358963394075445,37.531949718495135,115.69862940521358,1,Pathology25,KeyTreatment8343
KeyConsult8344,keyMedecin8,KeyPatient73216,Name73216,FistName73216,NS08345,43.0,77.20531050478183,38.032372734751696,87.51229530097615,1,Pathology86,KeyTreatment8344
KeyConsult8345,keyMedecin7,KeyPatient20236,Name20236,FistName20236,NS08346,38.0,80.96383355670355,38.43310994551813,115.28389342249058,0,Pathology68,KeyTreatment8345
KeyConsult8346,keyMedecin3,KeyPatient96479,Name96479,FistName96479,NS08347,68.0,67.96786705245225,39.82410701194573,119.08862747893178,1,Pathology73,KeyTreatment8346
KeyConsult8347,keyMedecin29,KeyPatient2613,Name2613,FistName2613,NS08348,17.0,61.19301526862262,37.547363751364244,84.58889047598171,0,Pathology19,KeyTreatment8347
KeyConsult8348,keyMedecin14,KeyPatient54956,Name54956,FistName54956,NS08349,23.0,56.47810875870807,37.40119980377268,113.50151540354291,1,Pathology32,KeyTreatment8348
