KeyConsult,KeyMedecin,KeyPatient,NamePatient,FirstNamePatient,NumSecu,Age,Weight,Temperature,Tension,Diabete,Pathology,KeyTreatment
KeyConsult45068,keyMedecin3,KeyPatient91212,Name91212,FistName91212,NS45069,19.0,62.13280651992876,37.58181077458779,100.41625974127375,0,Pathology56,KeyTreatment45068
KeyConsult45069,keyMedecin10,KeyPatient82439,Name82439,FistName82439,NS45070,25.0,55.54923089987164,37.66651636029584,86.57536004096865,0,Pathology17,KeyTreatment45069
KeyConsult45070,keyMedecin6,KeyPatient87561,Name87561,FistName87561,NS45071,18.0,62.61194155541654,37.405225264776604,84.49366579382209,0,Pathology53,KeyTreatment45070
KeyConsult45071,keyMedecin20,KeyPatient72888,Name72888,FistName72888,NS45072,44.0,82.4144935287084,38.0861684695963,91.1926152743399,1,Pathology84,KeyTreatment45071
KeyConsult45072,keyMedecin19,KeyPatient71629,Name71629,FistName71629,NS45073,27.0,58.92222251167549,37.54346883218863,152.26980560199155,0,Pathology17,KeyTreatment45072
KeyConsult45073,keyMedecin9,KeyPatient49971,Name49971,FistName49971,NS45074,31.0,74.39101172376867,38.5348665900475,109.35027323658986,0,Pathology66,KeyTreatment45073
KeyConsult45074,keyMedecin14,KeyPatient79957,Name79957,FistName79957,NS45075,33.0,69.60291485258614,40.45167104402525,80.42984548582255,0,Pathology92,KeyTreatment45074
KeyConsult45075,keyMedecin11,KeyPatient95413,Name95413,FistName95413,NS45076,47.0,72.77508579323786,40.65529417387836,81.55759663002115,0,Pathology98,KeyTreatment45075
KeyConsult45076,keyMedecin6,KeyPatient94880,Name94880,FistName94880,NS45077,64.0,66.35426415161739,39.91465707702374,116.54714991213662,0,Pathology78,KeyTreatment45076
KeyConsult45077,keyMedecin24,KeyPatient98593,Name98593,FistName98593,NS45078,17.0,61.62498713625874,37.55784064576628,106.82628461070178,0,Pathology51,KeyTreatment45077
KeyConsult45078,keyMedecin21,KeyPatient40804,Name40804,FistName40804,NS45079,52.0,64.04285918372229,40.0117364723031,116.60749331834877,0,Pathology80,KeyTreatment45078
KeyConsult45079,keyMedecin16,KeyPatient37269,Name37269,FistName37269,NS45080,26.0,60.74732121617096,37.641117634144834,106.030724255432,0,Pathology26,KeyTreatment45079
KeyConsult45080,keyMedecin11,KeyPatient18702,Name18702,FistName18702,NS45081,10.0,61.89881523658155,37.47340567599715,102.90367966394734,0,Pathology32,KeyTreatment45080
KeyConsult45081,keyMedecin3,KeyPatient34494,Name34494,FistName34494,NS45082,41.0,86.98097724278495,38.48251579165198,102.6465342270102,0,Pathology61,KeyTreatment45081
KeyConsult45082,keyMedecin28,KeyPatient11027,Name11027,FistName11027,NS45083,42.0,84.30447873278936,38.09203278593555,88.58509905216296,0,Pathology89,KeyTreatment45082
KeyConsult45083,keyMedecin11,KeyPatient52308,Name52308,FistName52308,NS45084,20.0,56.890112263554606,37.52847707394463,140.70846246947434,0,Pathology42,KeyTreatment45083
KeyConsult45084,keyMedecin6,KeyPatient14753,Name14753,FistName14753,NS45085,17.0,63.33691337778437,37.418515562637154,132.0323688842949,1,Pathology6,KeyTreatment45084
KeyConsult45085,keyMedecin17,KeyPatient49425,Name49425,FistName49425,NS45086,31.0,59.78835813126547,37.50104937546771,122.34065394560044,0,Pathology10,KeyTreatment45085
KeyConsult45086,keyMedecin3,KeyPatient28621,Name28621,FistName28621,NS45087,20.0,59.69687404162227,37.44041151167418,125.2096811642173,0,Pathology14,KeyTreatment45086
KeyConsult45087,keyMedecin6,KeyPatient41145,Name41145,FistName41145,NS45088,17.0,63.15228152332057,37.39955801101895,126.87265046780303,0,Pathology57,KeyTreatment45087
KeyConsult45088,keyMedecin26,KeyPatient89332,Name89332,FistName89332,NS45089,21.0,61.929884579842685,37.53902686631909,84.77568102731425,1,Pathology43,KeyTreatment45088
KeyConsult45089,keyMedecin17,KeyPatient71665,Name71665,FistName71665,NS45090,24.0,65.28487786929425,37.294918957065626,104.24287620883828,0,Pathology41,KeyTreatment45089
KeyConsult45090,keyMedecin17,KeyPatient21994,Name21994,FistName21994,NS45091,19.0,57.080100729723995,37.41841020216472,57.13549084942853,0,Pathology44,KeyTreatment45090
KeyConsult45091,keyMedecin1,KeyPatient45162,Name45162,FistName45162,NS45092,1950.0,74.71678269376406,40.44056886280567,81.38388976142532,0,Pathology95,KeyTreatment45091
KeyConsult45092,keyMedecin7,KeyPatient87442,Name87442,FistName87442,NS45093,19.0,59.42857746404616,37.52852744552021,102.2033643017718,0,Pathology44,KeyTreatment45092
KeyConsult45093,keyMedecin2,KeyPatient19591,Name19591,FistName19591,NS45094,19.0,63.794614742117766,37.491448720980564,92.44764220930479,0,Pathology25,KeyTreatment45093
KeyConsult45094,keyMedecin21,KeyPatient32597,Name32597,FistName32597,NS45095,22.0,65.64025970707578,37.57186429544936,126.59098874282375,0,Pathology10,KeyTreatment45094
KeyConsult45095,keyMedecin6,KeyPatient74775,Name74775,FistName74775,NS45096,23.0,63.644567642729925,37.712485580599115,102.9883028805464,0,Pathology52,KeyTreatment45095
KeyConsult45096,keyMedecin21,KeyPatient81094,Name81094,FistName81094,NS45097,23.0,61.563167574477674,37.31683643420247,54.48904555896878,0,Pathology21,KeyTreatment45096
KeyConsult45097,keyMedecin12,KeyPatient55835,Name55835,FistName55835,NS45098,36.0,75.2955874403251,40.306966738228,80.74912853542737,0,Pathology92,KeyTreatment45097
KeyConsult45098,keyMedecin5,KeyPatient32046,Name32046,FistName32046,NS45099,43.0,79.31589494742585,38.070176458887126,87.56813340672032,0,Pathology88,KeyTreatment45098
KeyConsult45099,keyMedecin7,KeyPatient3719,Name3719,FistName3719,NS45100,44.0,70.47964175295877,40.477292513803306,77.82432150280464,0,Pathology96,KeyTreatment45099
KeyConsult45100,keyMedecin5,KeyPatient25608,Name25608,FistName25608,NS45101,45.0,82.20606432142218,38.00773558757431,90.76744692287903,1,Pathology88,KeyTreatment45100
KeyConsult45101,keyMedecin23,KeyPatient70872,Name70872,FistName70872,NS45102,25.0,57.84079961607012,37.48437482669137,126.79335603829834,0,Pathology14,KeyTreatment45101
KeyConsult45102,keyMedecin28,KeyPatient36171,Name36171,FistName36171,NS45103,27.0,56.05598689777462,37.48186262388248,170.45478956968853,0,Pathology45,KeyTreatment45102
KeyConsult45103,keyMedecin12,KeyPatient20126,Name20126,FistName20126,NS45104,12.0,60.45275167181797,37.52761370337697,139.41686734987817,0,Pathology5,KeyTreatment45103
KeyConsult45104,keyMedecin29,KeyPatient59055,Name59055,FistName59055,NS45105,36.0,69.0690625664518,38.4813391992863,102.8586285435989,1,Pathology67,KeyTreatment45104
KeyConsult45105,keyMedecin20,KeyPatient63267,Name63267,FistName63267,NS45106,25.0,60.111685134578615,37.3868149587737,124.25235514825894,0,Pathology11,KeyTreatment45105
KeyConsult45106,keyMedecin24,KeyPatient46655,Name46655,FistName46655,NS45107,16.0,61.323638850174774,37.51739580804746,132.41766554509385,0,Pathology3,KeyTreatment45106
KeyConsult45107,keyMedecin11,KeyPatient50860,Name50860,FistName50860,NS45108,38.0,65.21747393018143,38.597034897839684,111.46918923839996,0,Pathology70,KeyTreatment45107
KeyConsult45108,keyMedecin25,KeyPatient29034,Name29034,FistName29034,NS45109,14.0,59.77690487854392,37.66862420620615,143.26694703479052,0,Pathology28,KeyTreatment45108
KeyConsult45109,keyMedecin9,KeyPatient19484,Name19484,FistName19484,NS45110,43.0,75.96341913948687,38.36589535166623,113.72378251797744,0,Pathology66,KeyTreatment45109
KeyConsult45110,keyMedecin9,KeyPatient22758,Name22758,FistName22758,NS45111,18.0,63.03579124654357,37.403124924676625,134.2143214362332,0,Pathology25,KeyTreatment45110
KeyConsult45111,keyMedecin18,KeyPatient29173,Name29173,FistName29173,NS45112,25.0,59.40350240586656,37.681415499302105,68.5282525123574,0,Pathology41,KeyTreatment45111
KeyConsult45112,keyMedecin9,KeyPatient47492,Name47492,FistName47492,NS45113,45.0,78.9006720326659,37.885774883035666,91.08881847615366,0,Pathology86,KeyTreatment45112
KeyConsult45113,keyMedecin3,KeyPatient85753,Name85753,FistName85753,NS45114,22.0,60.16285872413678,37.46043518015052,153.71603427848348,0,Pathology42,KeyTreatment45113
KeyConsult45114,keyMedecin22,KeyPatient12750,Name12750,FistName12750,NS45115,24.0,59.09762574835907,37.72511643117559,94.86428073367242,0,Pathology52,KeyTreatment45114
KeyConsult45115,keyMedecin13,KeyPatient87325,Name87325,FistName87325,NS45116,67.0,67.03897834837149,40.16325883209591,118.14523765006203,0,Pathology75,KeyTreatment45115
KeyConsult45116,keyMedecin4,KeyPatient59577,Name59577,FistName59577,NS45117,27.0,76.73783559939363,40.510486116377514,84.77166465801223,0,Pathology99,KeyTreatment45116
KeyConsult45117,keyMedecin24,KeyPatient6799,Name6799,FistName6799,NS45118,17.0,61.93674355341145,37.468163008796154,101.37722604376496,0,Pathology7,KeyTreatment45117
KeyConsult45118,keyMedecin2,KeyPatient9020,Name9020,FistName9020,NS45119,14.0,61.22049767215851,37.637793231729745,100.67388986425023,0,Pathology27,KeyTreatment45118
KeyConsult45119,keyMedecin20,KeyPatient13959,Name13959,FistName13959,NS45120,43.0,74.06034220603716,40.378628772615,79.67489297946405,0,Pathology97,KeyTreatment45119
KeyConsult45120,keyMedecin1,KeyPatient32754,Name32754,FistName32754,NS45121,21.0,61.02640048773222,37.48779521350955,111.6159587556106,1,Pathology48,KeyTreatment45120
KeyConsult45121,keyMedecin12,KeyPatient98948,Name98948,FistName98948,NS45122,24.0,55.567185228964135,37.58353512542947,113.62499077250516,0,Pathology37,KeyTreatment45121
KeyConsult45122,keyMedecin12,KeyPatient49577,Name49577,FistName49577,NS45123,20.0,62.323505775973224,37.44665100142648,111.02081389249658,0,Pathology18,KeyTreatment45122
KeyConsult45123,keyMedecin28,KeyPatient42985,Name42985,FistName42985,NS45124,15.0,59.03661875447999,37.5200870037783,112.59945494725667,1,Pathology28,KeyTreatment45123
KeyConsult45124,keyMedecin21,KeyPatient58558,Name58558,FistName58558,NS45125,18.0,61.945151722972675,37.39165215445859,127.85208088741717,0,Pathology56,KeyTreatment45124
KeyConsult45125,keyMedecin6,KeyPatient36053,Name36053,FistName36053,NS45126,33.0,73.36392027559609,38.7141484651385,119.49635982174372,0,Pathology65,KeyTreatment45125
KeyConsult45126,keyMedecin24,KeyPatient77118,Name77118,FistName77118,NS45127,18.0,64.22764221518693,37.54494415880463,136.66287032592976,0,Pathology6,KeyTreatment45126
KeyConsult45127,keyMedecin14,KeyPatient16418,Name16418,FistName16418,NS45128,22.0,62.75529781858776,37.51767322271099,144.26127229718253,0,Pathology9,KeyTreatment45127
KeyConsult45128,keyMedecin8,KeyPatient67783,Name67783,FistName67783,NS45129,68.0,78.44320234270869,40.0592011152999,116.91252932778725,0,Pathology76,KeyTreatment45128
KeyConsult45129,keyMedecin9,KeyPatient80887,Name80887,FistName80887,NS45130,19.0,62.634609979159976,37.52536810196392,143.8165011600129,0,Pathology32,KeyTreatment45129
KeyConsult45130,keyMedecin7,KeyPatient36747,Name36747,FistName36747,NS45131,16.0,65.51191619065173,37.53134392877022,92.93509706974098,0,Pathology15,KeyTreatment45130
KeyConsult45131,keyMedecin18,KeyPatient93513,Name93513,FistName93513,NS45132,15.0,56.872566121638656,37.46630290307536,116.30884859444511,0,Pathology18,KeyTreatment45131
KeyConsult45132,keyMedecin21,KeyPatient18416,Name18416,FistName18416,NS45133,18.0,60.67793153864572,37.759702367610316,113.90692060320346,0,Pathology20,KeyTreatment45132
KeyConsult45133,keyMedecin6,KeyPatient52709,Name52709,FistName52709,NS45134,22.0,54.63986911836869,37.3939267406759,92.24679634283251,0,Pathology39,KeyTreatment45133
KeyConsult45134,keyMedecin28,KeyPatient9942,Name9942,FistName9942,NS45135,26.0,61.57642505888705,37.54938088692984,118.84466647215693,0,Pathology23,KeyTreatment45134
KeyConsult45135,keyMedecin27,KeyPatient78388,Name78388,FistName78388,NS45136,19.0,63.21786662908403,37.6684699246975,93.1527982617251,0,Pathology34,KeyTreatment45135
KeyConsult45136,keyMedecin7,KeyPatient76939,Name76939,FistName76939,NS45137,38.0,79.45521227168584,38.560655421100485,108.88863484107628,1,Pathology61,KeyTreatment45136
KeyConsult45137,keyMedecin19,KeyPatient1912,Name1912,FistName1912,NS45138,61.0,83.13643477494514,38.010461978048205,88.18179817557187,1,Pathology82,KeyTreatment45137
KeyConsult45138,keyMedecin5,KeyPatient31070,Name31070,FistName31070,NS45139,54.0,78.35316002814466,37.8814266814119,89.993922567805,1,Pathology86,KeyTreatment45138
KeyConsult45139,keyMedecin12,KeyPatient39444,Name39444,FistName39444,NS45140,42.0,77.81655081124742,40.610505457578824,78.10799540991277,1,Pathology95,KeyTreatment45139
KeyConsult45140,keyMedecin3,KeyPatient73138,Name73138,FistName73138,NS45141,14.0,58.72715608256441,37.503772748140804,120.10266908404866,0,Pathology34,KeyTreatment45140
KeyConsult45141,keyMedecin2,KeyPatient70455,Name70455,FistName70455,NS45142,23.0,57.0140288107997,37.52307354224865,114.47502176156253,0,Pathology34,KeyTreatment45141
KeyConsult45142,keyMedecin7,KeyPatient61960,Name61960,FistName61960,NS45143,1400.0,77.85951164157521,40.456600260382565,80.83060637678369,0,Pathology94,KeyTreatment45142
KeyConsult45143,keyMedecin28,KeyPatient36679,Name36679,FistName36679,NS45144,18.0,55.85833845992547,37.387615780305815,103.98708348166244,0,Pathology50,KeyTreatment45143
KeyConsult45144,keyMedecin9,KeyPatient85837,Name85837,FistName85837,NS45145,61.0,72.48466743459691,40.02944561954506,127.28717364936375,0,Pathology80,KeyTreatment45144
KeyConsult45145,keyMedecin9,KeyPatient2631,Name2631,FistName2631,NS45146,62.0,76.2428546525726,37.93054501547689,90.4494255546808,1,Pathology89,KeyTreatment45145
KeyConsult45146,keyMedecin7,KeyPatient65182,Name65182,FistName65182,NS45147,21.0,59.136523436436946,37.68492232290655,86.71216148210527,0,Pathology46,KeyTreatment45146
KeyConsult45147,keyMedecin29,KeyPatient21434,Name21434,FistName21434,NS45148,50.0,71.05827296462716,40.633907117660726,80.036437189438,1,Pathology94,KeyTreatment45147
KeyConsult45148,keyMedecin17,KeyPatient8342,Name8342,FistName8342,NS45149,62.0,69.9068222010435,39.98054515910173,113.39678266694658,0,Pathology73,KeyTreatment45148
KeyConsult45149,keyMedecin24,KeyPatient61264,Name61264,FistName61264,NS45150,21.0,62.19832630997199,37.45415567338709,129.56244568824215,0,Pathology4,KeyTreatment45149
KeyConsult45150,keyMedecin29,KeyPatient60921,Name60921,FistName60921,NS45151,Infinity,79.39493911242363,40.58480761118393,76.61038421458781,0,Pathology91,KeyTreatment45150
KeyConsult45151,keyMedecin6,KeyPatient86519,Name86519,FistName86519,NS45152,66.0,71.5382531512881,39.974476145586536,118.82871876061925,1,Pathology71,KeyTreatment45151
KeyConsult45152,keyMedecin3,KeyPatient22550,Name22550,FistName22550,NS45153,15.0,67.22563923301325,37.56894034073481,122.4484185278717,0,Pathology40,KeyTreatment45152
KeyConsult45153,keyMedecin26,KeyPatient77213,Name77213,FistName77213,NS45154,49.0,66.12001091813251,38.62192281744661,114.40522965409443,0,Pathology69,KeyTreatment45153
KeyConsult45154,keyMedecin4,KeyPatient8725,Name8725,FistName8725,NS45155,14.0,53.019233077318106,37.45710561333664,120.51103898836922,0,Pathology25,KeyTreatment45154
KeyConsult45155,keyMedecin13,KeyPatient17022,Name17022,FistName17022,NS45156,23.0,63.5644324449634,37.35613795160884,123.0405562098493,0,Pathology37,KeyTreatment45155
KeyConsult45156,keyMedecin27,KeyPatient15692,Name15692,FistName15692,NS45157,72.0,71.43463572287828,40.0084350817733,122.66284583195811,0,Pathology71,KeyTreatment45156
KeyConsult45157,keyMedecin13,KeyPatient8078,Name8078,FistName8078,NS45158,73.0,70.30426319360636,40.160079321956964,124.30125413625008,0,Pathology71,KeyTreatment45157
KeyConsult45158,keyMedecin8,KeyPatient30893,Name30893,FistName30893,NS45159,21.0,65.25024813967936,37.46735022282206,144.5492575328784,0,Pathology5,KeyTreatment45158
KeyConsult45159,keyMedecin1,KeyPatient7127,Name7127,FistName7127,NS45160,17.0,61.25375988328706,37.55176669047631,140.87892049606063,0,Pathology39,KeyTreatment45159
KeyConsult45160,keyMedecin14,KeyPatient36029,Name36029,FistName36029,NS45161,37.0,81.87965852173757,38.46171735009856,113.81243861451732,0,Pathology68,KeyTreatment45160
KeyConsult45161,keyMedecin28,KeyPatient19202,Name19202,FistName19202,NS45162,50.0,78.11906440870455,37.81641394739544,91.17804186184878,1,Pathology84,KeyTreatment45161
KeyConsult45162,keyMedecin28,KeyPatient29498,Name29498,FistName29498,NS45163,23.0,60.59952120294138,37.52985047470013,83.04906547975182,0,Pathology57,KeyTreatment45162
KeyConsult45163,keyMedecin5,KeyPatient59004,Name59004,FistName59004,NS45164,45.0,73.84357526669295,38.482980162243344,98.1745411488059,0,Pathology66,KeyTreatment45163
KeyConsult45164,keyMedecin15,KeyPatient36959,Name36959,FistName36959,NS45165,43.0,73.08277324783292,40.60801391372643,83.02320883942521,0,Pathology97,KeyTreatment45164
KeyConsult45165,keyMedecin3,KeyPatient45676,Name45676,FistName45676,NS45166,14.0,59.437567760108706,37.55378278614234,98.7417403304411,0,Pathology60,KeyTreatment45165
KeyConsult45166,keyMedecin29,KeyPatient92034,Name92034,FistName92034,NS45167,65.0,69.92248312143562,40.127556220122706,115.45085984707868,0,Pathology77,KeyTreatment45166
KeyConsult45167,keyMedecin22,KeyPatient5292,Name5292,FistName5292,NS45168,17.0,59.696467288339,37.44240114559242,105.01348812939388,0,Pathology4,KeyTreatment45167
KeyConsult45168,keyMedecin16,KeyPatient70273,Name70273,FistName70273,NS45169,38.0,82.38057544944586,40.422742482750344,83.92492285223891,0,Pathology99,KeyTreatment45168
KeyConsult45169,keyMedecin19,KeyPatient72338,Name72338,FistName72338,NS45170,53.0,76.65696293053445,38.052382989506874,91.15756772416444,1,Pathology90,KeyTreatment45169
KeyConsult45170,keyMedecin9,KeyPatient80305,Name80305,FistName80305,NS45171,13.0,59.54474457369028,37.56128818670568,112.92408457956299,0,Pathology36,KeyTreatment45170
KeyConsult45171,keyMedecin11,KeyPatient19461,Name19461,FistName19461,NS45172,16.0,63.57253705661908,37.53318475417437,131.23000210292741,0,Pathology19,KeyTreatment45171
KeyConsult45172,keyMedecin2,KeyPatient2103,Name2103,FistName2103,NS45173,22.0,60.681218250290954,37.495306465422836,152.2141252836483,0,Pathology27,KeyTreatment45172
KeyConsult45173,keyMedecin27,KeyPatient69539,Name69539,FistName69539,NS45174,39.0,70.36440798967271,40.3673319956971,78.43788546456513,0,Pathology91,KeyTreatment45173
KeyConsult45174,keyMedecin15,KeyPatient88199,Name88199,FistName88199,NS45175,22.0,63.30882738206116,37.49442966924741,157.05292506999731,0,Pathology53,KeyTreatment45174
KeyConsult45175,keyMedecin16,KeyPatient29635,Name29635,FistName29635,NS45176,12.0,55.563166686575556,37.577870681070195,123.06737829051615,0,Pathology2,KeyTreatment45175
KeyConsult45176,keyMedecin19,KeyPatient61859,Name61859,FistName61859,NS45177,22.0,57.43994304354517,37.42936616091768,89.52882252241803,0,Pathology48,KeyTreatment45176
KeyConsult45177,keyMedecin16,KeyPatient39327,Name39327,FistName39327,NS45178,18.0,60.34780119137445,37.45430541877445,152.2789050166959,1,Pathology12,KeyTreatment45177
KeyConsult45178,keyMedecin21,KeyPatient73607,Name73607,FistName73607,NS45179,81.0,71.23507623266391,39.94223783793158,121.41624958100073,0,Pathology79,KeyTreatment45178
KeyConsult45179,keyMedecin8,KeyPatient78615,Name78615,FistName78615,NS45180,23.0,58.73149166188451,37.54008263530855,160.6115109428509,0,Pathology11,KeyTreatment45179
KeyConsult45180,keyMedecin26,KeyPatient34012,Name34012,FistName34012,NS45181,19.0,57.36806626100046,37.40492509723469,98.0183094395733,0,Pathology33,KeyTreatment45180
KeyConsult45181,keyMedecin4,KeyPatient73769,Name73769,FistName73769,NS45182,22.0,60.15446017880418,37.34798412437264,142.05516456259667,0,Pathology19,KeyTreatment45181
KeyConsult45182,keyMedecin22,KeyPatient60228,Name60228,FistName60228,NS45183,20.0,57.357541556261985,37.53269679198088,99.47382661050233,0,Pathology23,KeyTreatment45182
KeyConsult45183,keyMedecin3,KeyPatient46612,Name46612,FistName46612,NS45184,77.0,70.04801384059125,40.08195394782682,116.36321082190756,1,Pathology80,KeyTreatment45183
KeyConsult45184,keyMedecin22,KeyPatient79571,Name79571,FistName79571,NS45185,43.0,79.56667576645535,38.57285686289046,106.51918017143943,0,Pathology65,KeyTreatment45184
KeyConsult45185,keyMedecin28,KeyPatient25191,Name25191,FistName25191,NS45186,19.0,54.73796768895831,37.43168071881248,102.29960879933124,0,Pathology36,KeyTreatment45185
KeyConsult45186,keyMedecin13,KeyPatient44199,Name44199,FistName44199,NS45187,15.0,63.66132804696931,37.44558972548922,103.81963147527041,0,Pathology21,KeyTreatment45186
KeyConsult45187,keyMedecin18,KeyPatient23396,Name23396,FistName23396,NS45188,29.0,60.8956510590807,37.53109119099309,118.27632689391612,0,Pathology41,KeyTreatment45187
KeyConsult45188,keyMedecin20,KeyPatient48809,Name48809,FistName48809,NS45189,44.0,76.79218929855621,37.812471362384514,90.75196293385453,1,Pathology85,KeyTreatment45188
KeyConsult45189,keyMedecin25,KeyPatient86625,Name86625,FistName86625,NS45190,27.0,57.49316766211666,37.53051871856837,73.37533652582515,0,Pathology20,KeyTreatment45189
KeyConsult45190,keyMedecin5,KeyPatient80134,Name80134,FistName80134,NS45191,18.0,58.32175321027808,37.50618258337512,129.07781649519367,0,Pathology60,KeyTreatment45190
KeyConsult45191,keyMedecin12,KeyPatient55589,Name55589,FistName55589,NS45192,25.0,58.51127456527911,37.54440861620066,92.09610064099024,0,Pathology60,KeyTreatment45191
KeyConsult45192,keyMedecin14,KeyPatient61893,Name61893,FistName61893,NS45193,17.0,57.68470169582696,37.49848526646108,89.90188926205926,0,Pathology43,KeyTreatment45192
KeyConsult45193,keyMedecin12,KeyPatient13632,Name13632,FistName13632,NS45194,20.0,59.915525408102745,37.477224406602836,136.52379748979416,0,Pathology32,KeyTreatment45193
KeyConsult45194,keyMedecin24,KeyPatient38548,Name38548,FistName38548,NS45195,52.0,76.97712923948545,37.97444587854899,91.17755171485149,1,Pathology87,KeyTreatment45194
KeyConsult45195,keyMedecin18,KeyPatient71884,Name71884,FistName71884,NS45196,20.0,61.759463047553815,37.39833918615473,83.6089800957574,0,Pathology48,KeyTreatment45195
KeyConsult45196,keyMedecin2,KeyPatient16253,Name16253,FistName16253,NS45197,24.0,66.06971736462836,37.574587481840126,134.47012383270237,0,Pathology1,KeyTreatment45196
KeyConsult45197,keyMedecin20,KeyPatient81161,Name81161,FistName81161,NS45198,23.0,60.81141726686436,37.69907099710923,105.08593476076373,1,Pathology39,KeyTreatment45197
KeyConsult45198,keyMedecin19,KeyPatient72996,Name72996,FistName72996,NS45199,21.0,58.76109726375172,37.4386523096451,135.19275315179414,0,Pathology19,KeyTreatment45198
KeyConsult45199,keyMedecin24,KeyPatient79909,Name79909,FistName79909,NS45200,Infinity,55.49979804070599,37.39782584981029,165.04777362424096,0,Pathology25,KeyTreatment45199
KeyConsult45200,keyMedecin12,KeyPatient14495,Name14495,FistName14495,NS45201,14.0,65.23630852533228,37.311057405495426,118.58048972726081,0,Pathology35,KeyTreatment45200
KeyConsult45201,keyMedecin6,KeyPatient46765,Name46765,FistName46765,NS45202,20.0,58.676994249259025,37.2919528933184,139.4344211635976,0,Pathology12,KeyTreatment45201
KeyConsult45202,keyMedecin19,KeyPatient32413,Name32413,FistName32413,NS45203,21.0,63.31532083216339,37.496148685211,81.03998687955655,0,Pathology44,KeyTreatment45202
KeyConsult45203,keyMedecin15,KeyPatient98777,Name98777,FistName98777,NS45204,17.0,61.86661781056087,37.497612522271616,129.4944071854642,0,Pathology1,KeyTreatment45203
KeyConsult45204,keyMedecin3,KeyPatient82752,Name82752,FistName82752,NS45205,35.0,73.84276589357984,38.52612451738169,114.85178820876516,1,Pathology63,KeyTreatment45204
KeyConsult45205,keyMedecin20,KeyPatient25186,Name25186,FistName25186,NS45206,11.0,54.731574979289974,37.65670459842377,112.65962796459803,0,Pathology21,KeyTreatment45205
KeyConsult45206,keyMedecin21,KeyPatient83409,Name83409,FistName83409,NS45207,39.0,67.95266115916478,38.48574432184834,110.03420888907637,0,Pathology69,KeyTreatment45206
KeyConsult45207,keyMedecin9,KeyPatient60148,Name60148,FistName60148,NS45208,59.0,78.46998124904253,38.02491862242785,89.19722951750536,1,Pathology87,KeyTreatment45207
KeyConsult45208,keyMedecin10,KeyPatient21608,Name21608,FistName21608,NS45209,43.0,73.89994809823337,40.55777988814674,78.70897218280847,0,Pathology97,KeyTreatment45208
KeyConsult45209,keyMedecin6,KeyPatient8533,Name8533,FistName8533,NS45210,16.0,59.67226233877093,37.44074775609244,123.47080573386152,0,Pathology20,KeyTreatment45209
KeyConsult45210,keyMedecin22,KeyPatient49612,Name49612,FistName49612,NS45211,19.0,56.1021273600289,37.590600257571005,129.66637335952828,0,Pathology42,KeyTreatment45210
KeyConsult45211,keyMedecin18,KeyPatient21064,Name21064,FistName21064,NS45212,22.0,61.40188910431542,37.355063678547246,119.05334745570569,0,Pathology13,KeyTreatment45211
KeyConsult45212,keyMedecin21,KeyPatient33679,Name33679,FistName33679,NS45213,20.0,60.80673979397136,37.43556294366543,80.17113385488234,0,Pathology36,KeyTreatment45212
