KeyConsult,KeyPatient,Name,FirstName,NumSecu,Date_In,Pathology,KeyChambre,ChambreNumber,Date_Out
KeyConsult28741,KeyPatient7710,Name7710,FistName7710,NS28742,2023-07-29T00:00:00.000+02:00,Pathology31,KeyChambre43,C043,2023-07-31T00:00:00.000+02:00
KeyConsult28742,KeyPatient71603,Name71603,FistName71603,NS28743,2023-07-29T00:00:00.000+02:00,Pathology52,KeyChambre54,C054,2023-07-30T00:00:00.000+02:00
KeyConsult28743,KeyPatient61793,Name61793,FistName61793,NS28744,2023-07-29T00:00:00.000+02:00,Pathology54,KeyChambre15,C015,2023-07-30T00:00:00.000+02:00
KeyConsult28744,KeyPatient83430,Name83430,FistName83430,NS28745,2023-07-29T00:00:00.000+02:00,Pathology80,KeyChambre98,C098,2023-07-31T00:00:00.000+02:00
KeyConsult28745,KeyPatient37014,Name37014,FistName37014,NS28746,2023-07-29T00:00:00.000+02:00,Pathology62,KeyChambre7,C007,2023-08-01T00:00:00.000+02:00
KeyConsult28746,KeyPatient32105,Name32105,FistName32105,NS28747,2023-07-29T00:00:00.000+02:00,Pathology37,NULL,NULL,2023-07-29T00:00:00.000+02:00
KeyConsult28747,KeyPatient90450,Name90450,FistName90450,NS28748,2023-07-29T00:00:00.000+02:00,Pathology35,NULL,NULL,2023-07-29T00:00:00.000+02:00
KeyConsult28748,KeyPatient99770,Name99770,FistName99770,NS28749,2023-07-29T00:00:00.000+02:00,Pathology6,KeyChambre76,C076,2023-07-30T00:00:00.000+02:00
KeyConsult28749,KeyPatient62761,Name62761,FistName62761,NS28750,2023-07-29T00:00:00.000+02:00,Pathology47,KeyChambre85,C085,2023-08-03T00:00:00.000+02:00
KeyConsult28750,KeyPatient83083,Name83083,FistName83083,NS28751,2023-07-29T00:00:00.000+02:00,Pathology99,KeyChambre4,C004,2023-08-14T00:00:00.000+02:00
KeyConsult28751,KeyPatient24462,Name24462,FistName24462,NS28752,2023-07-29T00:00:00.000+02:00,Pathology67,NULL,NULL,2023-07-29T00:00:00.000+02:00
KeyConsult28752,KeyPatient77961,Name77961,FistName77961,NS28753,2023-07-29T00:00:00.000+02:00,Pathology51,KeyChambre86,C086,2023-07-30T00:00:00.000+02:00
KeyConsult28753,KeyPatient7374,Name7374,FistName7374,NS28754,2023-07-29T00:00:00.000+02:00,Pathology37,KeyChambre40,C040,2023-07-31T00:00:00.000+02:00
KeyConsult28754,KeyPatient22785,Name22785,FistName22785,NS28755,2023-07-29T00:00:00.000+02:00,Pathology73,KeyChambre97,C097,2023-07-31T00:00:00.000+02:00
KeyConsult28755,KeyPatient27976,Name27976,FistName27976,NS28756,2023-07-29T00:00:00.000+02:00,Pathology61,KeyChambre47,C047,2023-08-02T00:00:00.000+02:00
KeyConsult28756,KeyPatient754,Name754,FistName754,NS28757,2023-07-29T00:00:00.000+02:00,Pathology44,KeyChambre40,C040,2023-08-01T00:00:00.000+02:00
KeyConsult28757,KeyPatient9420,Name9420,FistName9420,NS28758,2023-07-29T00:00:00.000+02:00,Pathology85,KeyChambre77,C077,2023-08-03T00:00:00.000+02:00
KeyConsult28758,KeyPatient56457,Name56457,FistName56457,NS28759,2023-07-29T00:00:00.000+02:00,Pathology72,KeyChambre72,C072,2023-08-02T00:00:00.000+02:00
KeyConsult28759,KeyPatient69616,Name69616,FistName69616,NS28760,2023-07-29T00:00:00.000+02:00,Pathology54,NULL,NULL,2023-07-29T00:00:00.000+02:00
KeyConsult28760,KeyPatient61468,Name61468,FistName61468,NS28761,2023-07-29T00:00:00.000+02:00,Pathology90,KeyChambre41,C041,2023-08-11T00:00:00.000+02:00
KeyConsult28761,KeyPatient87009,Name87009,FistName87009,NS28762,2023-07-29T00:00:00.000+02:00,Pathology12,KeyChambre102,C102,2023-07-31T00:00:00.000+02:00
KeyConsult28762,KeyPatient57602,Name57602,FistName57602,NS28763,2023-07-29T00:00:00.000+02:00,Pathology63,KeyChambre8,C008,2023-08-01T00:00:00.000+02:00
KeyConsult28763,KeyPatient74758,Name74758,FistName74758,NS28764,2023-07-29T00:00:00.000+02:00,Pathology21,KeyChambre33,C033,2023-07-30T00:00:00.000+02:00
KeyConsult28764,KeyPatient17133,Name17133,FistName17133,NS28765,2023-07-29T00:00:00.000+02:00,Pathology96,KeyChambre51,C051,2023-08-14T00:00:00.000+02:00
KeyConsult28765,KeyPatient61075,Name61075,FistName61075,NS28766,2023-07-29T00:00:00.000+02:00,Pathology68,KeyChambre97,C097,2023-07-31T00:00:00.000+02:00
KeyConsult28766,KeyPatient81174,Name81174,FistName81174,NS28767,2023-07-29T00:00:00.000+02:00,Pathology75,KeyChambre63,C063,2023-08-04T00:00:00.000+02:00
KeyConsult28767,KeyPatient76447,Name76447,FistName76447,NS28768,2023-07-29T00:00:00.000+02:00,Pathology91,KeyChambre70,C070,2023-08-16T00:00:00.000+02:00
KeyConsult28768,KeyPatient32759,Name32759,FistName32759,NS28769,2023-07-29T00:00:00.000+02:00,Pathology16,NULL,NULL,2023-07-29T00:00:00.000+02:00
KeyConsult28769,KeyPatient61397,Name61397,FistName61397,NS28770,2023-07-29T00:00:00.000+02:00,Pathology14,NULL,NULL,2023-07-29T00:00:00.000+02:00
KeyConsult28770,KeyPatient23793,Name23793,FistName23793,NS28771,2023-07-29T00:00:00.000+02:00,Pathology67,KeyChambre46,C046,2023-08-02T00:00:00.000+02:00
KeyConsult28771,KeyPatient67334,Name67334,FistName67334,NS28772,2023-07-29T00:00:00.000+02:00,Pathology18,KeyChambre72,C072,2023-07-30T00:00:00.000+02:00
KeyConsult28772,KeyPatient22042,Name22042,FistName22042,NS28773,2023-07-29T00:00:00.000+02:00,Pathology18,NULL,NULL,2023-07-29T00:00:00.000+02:00
KeyConsult28773,KeyPatient53204,Name53204,FistName53204,NS28774,2023-07-29T00:00:00.000+02:00,Pathology11,KeyChambre61,C061,2023-07-31T00:00:00.000+02:00
KeyConsult28774,KeyPatient52011,Name52011,FistName52011,NS28775,2023-07-29T00:00:00.000+02:00,Pathology7,KeyChambre11,C011,2023-08-02T00:00:00.000+02:00
KeyConsult28775,KeyPatient51043,Name51043,FistName51043,NS28776,2023-07-29T00:00:00.000+02:00,Pathology78,KeyChambre19,C019,2023-08-03T00:00:00.000+02:00
KeyConsult28776,KeyPatient2183,Name2183,FistName2183,NS28777,2023-07-29T00:00:00.000+02:00,Pathology33,KeyChambre59,C059,2023-07-31T00:00:00.000+02:00
KeyConsult28777,KeyPatient65141,Name65141,FistName65141,NS28778,2023-07-29T00:00:00.000+02:00,Pathology59,KeyChambre51,C051,2023-08-02T00:00:00.000+02:00
KeyConsult28778,KeyPatient48793,Name48793,FistName48793,NS28779,2023-07-29T00:00:00.000+02:00,Pathology81,KeyChambre50,C050,2023-08-09T00:00:00.000+02:00
KeyConsult28779,KeyPatient42872,Name42872,FistName42872,NS28780,2023-07-29T00:00:00.000+02:00,Pathology48,KeyChambre40,C040,2023-07-30T00:00:00.000+02:00
KeyConsult28780,KeyPatient83943,Name83943,FistName83943,NS28781,2023-07-29T00:00:00.000+02:00,Pathology21,NULL,NULL,2023-07-29T00:00:00.000+02:00
KeyConsult28781,KeyPatient19205,Name19205,FistName19205,NS28782,2023-07-29T00:00:00.000+02:00,Pathology77,KeyChambre49,C049,2023-08-08T00:00:00.000+02:00
KeyConsult28782,KeyPatient45399,Name45399,FistName45399,NS28783,2023-07-29T00:00:00.000+02:00,Pathology26,NULL,NULL,2023-07-29T00:00:00.000+02:00
KeyConsult28783,KeyPatient30584,Name30584,FistName30584,NS28784,2023-07-29T00:00:00.000+02:00,Pathology62,KeyChambre65,C065,2023-07-30T00:00:00.000+02:00
KeyConsult28784,KeyPatient38962,Name38962,FistName38962,NS28785,2023-07-29T00:00:00.000+02:00,Pathology58,NULL,NULL,2023-07-29T00:00:00.000+02:00
KeyConsult28785,KeyPatient58406,Name58406,FistName58406,NS28786,2023-07-29T00:00:00.000+02:00,Pathology20,KeyChambre94,C094,2023-07-30T00:00:00.000+02:00
KeyConsult28786,KeyPatient12510,Name12510,FistName12510,NS28787,2023-07-29T00:00:00.000+02:00,Pathology21,NULL,NULL,2023-07-29T00:00:00.000+02:00
KeyConsult28787,KeyPatient88646,Name88646,FistName88646,NS28788,2023-07-29T00:00:00.000+02:00,Pathology96,KeyChambre3,C003,2023-08-21T00:00:00.000+02:00
KeyConsult28788,KeyPatient95887,Name95887,FistName95887,NS28789,2023-07-29T00:00:00.000+02:00,Pathology1,KeyChambre55,C055,2023-07-31T00:00:00.000+02:00
KeyConsult28789,KeyPatient44863,Name44863,FistName44863,NS28790,2023-07-29T00:00:00.000+02:00,Pathology8,KeyChambre37,C037,2023-08-01T00:00:00.000+02:00
KeyConsult28790,KeyPatient77163,Name77163,FistName77163,NS28791,2023-07-29T00:00:00.000+02:00,Pathology70,KeyChambre16,C016,2023-07-30T00:00:00.000+02:00
KeyConsult28791,KeyPatient81537,Name81537,FistName81537,NS28792,2023-07-29T00:00:00.000+02:00,Pathology96,KeyChambre58,C058,2023-08-11T00:00:00.000+02:00
KeyConsult28792,KeyPatient58070,Name58070,FistName58070,NS28793,2023-07-29T00:00:00.000+02:00,Pathology21,NULL,NULL,2023-07-29T00:00:00.000+02:00
KeyConsult28793,KeyPatient4855,Name4855,FistName4855,NS28794,2023-07-29T00:00:00.000+02:00,Pathology62,KeyChambre80,C080,2023-08-01T00:00:00.000+02:00
KeyConsult28794,KeyPatient19519,Name19519,FistName19519,NS28795,2023-07-29T00:00:00.000+02:00,Pathology15,NULL,NULL,2023-07-29T00:00:00.000+02:00
KeyConsult28795,KeyPatient31040,Name31040,FistName31040,NS28796,2023-07-29T00:00:00.000+02:00,Pathology56,KeyChambre91,C091,2023-07-30T00:00:00.000+02:00
KeyConsult28796,KeyPatient89490,Name89490,FistName89490,NS28797,2023-07-29T00:00:00.000+02:00,Pathology67,KeyChambre20,C020,2023-08-01T00:00:00.000+02:00
KeyConsult28797,KeyPatient18750,Name18750,FistName18750,NS28798,2023-07-29T00:00:00.000+02:00,Pathology2,KeyChambre89,C089,2023-07-31T00:00:00.000+02:00
KeyConsult28798,KeyPatient82017,Name82017,FistName82017,NS28799,2023-07-29T00:00:00.000+02:00,Pathology90,KeyChambre95,C095,2023-08-07T00:00:00.000+02:00
KeyConsult28799,KeyPatient90423,Name90423,FistName90423,NS28800,2023-07-29T00:00:00.000+02:00,Pathology73,KeyChambre102,C102,2023-08-03T00:00:00.000+02:00
KeyConsult28800,KeyPatient48915,Name48915,FistName48915,NS28801,2023-07-29T00:00:00.000+02:00,Pathology79,KeyChambre85,C085,2023-08-02T00:00:00.000+02:00
KeyConsult28801,KeyPatient69283,Name69283,FistName69283,NS28802,2023-07-29T00:00:00.000+02:00,Pathology30,NULL,NULL,2023-07-29T00:00:00.000+02:00
KeyConsult28802,KeyPatient11916,Name11916,FistName11916,NS28803,2023-07-29T00:00:00.000+02:00,Pathology26,NULL,NULL,2023-07-29T00:00:00.000+02:00
KeyConsult28803,KeyPatient77074,Name77074,FistName77074,NS28804,2023-07-29T00:00:00.000+02:00,Pathology5,KeyChambre30,C030,2023-07-31T00:00:00.000+02:00
KeyConsult28804,KeyPatient18837,Name18837,FistName18837,NS28805,2023-07-29T00:00:00.000+02:00,Pathology37,KeyChambre83,C083,2023-07-30T00:00:00.000+02:00
KeyConsult28805,KeyPatient37285,Name37285,FistName37285,NS28806,2023-07-29T00:00:00.000+02:00,Pathology26,KeyChambre14,C014,2023-07-31T00:00:00.000+02:00
KeyConsult28806,KeyPatient58424,Name58424,FistName58424,NS28807,2023-07-29T00:00:00.000+02:00,Pathology33,KeyChambre33,C033,2023-07-30T00:00:00.000+02:00
KeyConsult28807,KeyPatient37434,Name37434,FistName37434,NS28808,2023-07-29T00:00:00.000+02:00,Pathology5,KeyChambre37,C037,2023-08-02T00:00:00.000+02:00
KeyConsult28808,KeyPatient41332,Name41332,FistName41332,NS28809,2023-07-29T00:00:00.000+02:00,Pathology65,KeyChambre68,C068,2023-07-31T00:00:00.000+02:00
KeyConsult28809,KeyPatient85555,Name85555,FistName85555,NS28810,2023-07-29T00:00:00.000+02:00,Pathology58,KeyChambre93,C093,2023-07-30T00:00:00.000+02:00
KeyConsult28810,KeyPatient66654,Name66654,FistName66654,NS28811,2023-07-29T00:00:00.000+02:00,Pathology42,KeyChambre65,C065,2023-07-31T00:00:00.000+02:00
KeyConsult28811,KeyPatient53704,Name53704,FistName53704,NS28812,2023-07-30T00:00:00.000+02:00,Pathology25,KeyChambre37,C037,2023-07-31T00:00:00.000+02:00
KeyConsult28812,KeyPatient17903,Name17903,FistName17903,NS28813,2023-07-30T00:00:00.000+02:00,Pathology49,KeyChambre44,C044,2023-08-02T00:00:00.000+02:00
KeyConsult28813,KeyPatient17537,Name17537,FistName17537,NS28814,2023-07-30T00:00:00.000+02:00,Pathology33,NULL,NULL,2023-07-30T00:00:00.000+02:00
KeyConsult28814,KeyPatient99315,Name99315,FistName99315,NS28815,2023-07-30T00:00:00.000+02:00,Pathology50,KeyChambre63,C063,2023-08-01T00:00:00.000+02:00
KeyConsult28815,KeyPatient27230,Name27230,FistName27230,NS28816,2023-07-30T00:00:00.000+02:00,Pathology10,KeyChambre25,C025,2023-07-31T00:00:00.000+02:00
KeyConsult28816,KeyPatient29128,Name29128,FistName29128,NS28817,2023-07-30T00:00:00.000+02:00,Pathology72,KeyChambre27,C027,2023-08-07T00:00:00.000+02:00
KeyConsult28817,KeyPatient27832,Name27832,FistName27832,NS28818,2023-07-30T00:00:00.000+02:00,Pathology17,NULL,NULL,2023-07-30T00:00:00.000+02:00
KeyConsult28818,KeyPatient98199,Name98199,FistName98199,NS28819,2023-07-30T00:00:00.000+02:00,Pathology70,KeyChambre82,C082,2023-08-01T00:00:00.000+02:00
KeyConsult28819,KeyPatient30194,Name30194,FistName30194,NS28820,2023-07-30T00:00:00.000+02:00,Pathology17,KeyChambre84,C084,2023-07-31T00:00:00.000+02:00
KeyConsult28820,KeyPatient35400,Name35400,FistName35400,NS28821,2023-07-30T00:00:00.000+02:00,Pathology67,KeyChambre82,C082,2023-08-01T00:00:00.000+02:00
KeyConsult28821,KeyPatient72092,Name72092,FistName72092,NS28822,2023-07-30T00:00:00.000+02:00,Pathology83,KeyChambre91,C091,2023-08-08T00:00:00.000+02:00
KeyConsult28822,KeyPatient4176,Name4176,FistName4176,NS28823,2023-07-30T00:00:00.000+02:00,Pathology94,KeyChambre8,C008,2023-08-14T00:00:00.000+02:00
KeyConsult28823,KeyPatient49658,Name49658,FistName49658,NS28824,2023-07-30T00:00:00.000+02:00,Pathology45,NULL,NULL,2023-07-30T00:00:00.000+02:00
KeyConsult28824,KeyPatient99835,Name99835,FistName99835,NS28825,2023-07-30T00:00:00.000+02:00,Pathology92,KeyChambre81,C081,2023-08-27T00:00:00.000+02:00
KeyConsult28825,KeyPatient7907,Name7907,FistName7907,NS28826,2023-07-30T00:00:00.000+02:00,Pathology8,NULL,NULL,2023-07-30T00:00:00.000+02:00
KeyConsult28826,KeyPatient42977,Name42977,FistName42977,NS28827,2023-07-30T00:00:00.000+02:00,Pathology30,NULL,NULL,2023-07-30T00:00:00.000+02:00
KeyConsult28827,KeyPatient19881,Name19881,FistName19881,NS28828,2023-07-30T00:00:00.000+02:00,Pathology23,KeyChambre84,C084,2023-07-31T00:00:00.000+02:00
KeyConsult28828,KeyPatient26397,Name26397,FistName26397,NS28829,2023-07-30T00:00:00.000+02:00,Pathology94,KeyChambre99,C099,2023-08-11T00:00:00.000+02:00
